competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total
2019-07,SP,0202,Diag. biom<c3><a9>dico,2270491,19969708.13
2019-08,SP,0202,Diag. biom<c3><a9>dico,2138681,17413914.67
2019-09,SP,0202,Diag. biom<c3><a9>dico,2352632,19992916.8
2019-10,SP,0202,Diag. biom<c3><a9>dico,1966940,16497153.07
2019-11,SP,0202,Diag. biom<c3><a9>dico,2144932,17950845.96
2019-12,SP,0202,Diag. biom<c3><a9>dico,2240694,18265852.79
2020-01,SP,0202,Diag. biom<c3><a9>dico,2023649,17643645.54
2020-02,SP,0202,Diag. biom<c3><a9>dico,2317451,20894663.71
2020-03,SP,0202,Diag. biom<c3><a9>dico,885278,7676252.46
2020-04,SP,0202,Diag. biom<c3><a9>dico,969603,7836130.19
2020-05,SP,0202,Diag. biom<c3><a9>dico,1076780,8928320.68
2020-06,SP,0202,Diag. biom<c3><a9>dico,1455949,13166056.32
2020-07,SP,0202,Diag. biom<c3><a9>dico,1489081,13392804.9
2020-08,SP,0202,Diag. biom<c3><a9>dico,1490785,13414869.94
2020-09,SP,0202,Diag. biom<c3><a9>dico,1835975,15897476.33
2020-10,SP,0202,Diag. biom<c3><a9>dico,1862421,16832421.51
2020-11,SP,0202,Diag. biom<c3><a9>dico,1612088,12787972.79
2020-12,SP,0202,Diag. biom<c3><a9>dico,1751738,15214456.06
2021-01,SP,0202,Diag. biom<c3><a9>dico,1684650,15257508.53
2021-02,SP,0202,Diag. biom<c3><a9>dico,1729618,14255988
2021-03,SP,0202,Diag. biom<c3><a9>dico,1819887,16354712.05
2021-04,SP,0202,Diag. biom<c3><a9>dico,1977360,17352749.9
2021-05,SP,0202,Diag. biom<c3><a9>dico,2066878,18324834.25
2021-06,SP,0202,Diag. biom<c3><a9>dico,1960346,16965808.52
2021-07,SP,0202,Diag. biom<c3><a9>dico,2435045,21170718.72
2021-08,SP,0202,Diag. biom<c3><a9>dico,2377105,20482831.73
2021-09,SP,0202,Diag. biom<c3><a9>dico,2368346,20670809.53
2021-10,SP,0202,Diag. biom<c3><a9>dico,2113617,19084208.21
2021-11,SP,0202,Diag. biom<c3><a9>dico,2306632,19386840.13
2021-12,SP,0202,Diag. biom<c3><a9>dico,2148665,17224918.11
2022-01,SP,0202,Diag. biom<c3><a9>dico,2381568,20436431
2022-02,SP,0202,Diag. biom<c3><a9>dico,2307084,19707032.65
2022-03,SP,0202,Diag. biom<c3><a9>dico,2346998,18814335.4
2022-04,SP,0202,Diag. biom<c3><a9>dico,2227777,20091050.32
2022-05,SP,0202,Diag. biom<c3><a9>dico,2408324,19141197.36
2022-06,SP,0202,Diag. biom<c3><a9>dico,2411348,20840895.18
2022-07,SP,0202,Diag. biom<c3><a9>dico,2531804,20863830.03
2022-08,SP,0202,Diag. biom<c3><a9>dico,2499221,22083124
2022-09,SP,0202,Diag. biom<c3><a9>dico,2324133,20880116.47
2022-10,SP,0202,Diag. biom<c3><a9>dico,2213512,18634586.36
2022-11,SP,0202,Diag. biom<c3><a9>dico,2361304,21143763.9
2022-12,SP,0202,Diag. biom<c3><a9>dico,2131766,17515746.06
2023-01,SP,0202,Diag. biom<c3><a9>dico,2440677,20102640.99
2023-02,SP,0202,Diag. biom<c3><a9>dico,2224848,18782672.36
2023-03,SP,0202,Diag. biom<c3><a9>dico,2705134,24068292.83
2023-04,SP,0202,Diag. biom<c3><a9>dico,2233567,18264149.83
2023-05,SP,0202,Diag. biom<c3><a9>dico,2343118,19124245.41
2023-06,SP,0202,Diag. biom<c3><a9>dico,2662044,22025564.82
2023-07,SP,0202,Diag. biom<c3><a9>dico,2319327,19948640.35
2023-08,SP,0202,Diag. biom<c3><a9>dico,2373013,19558346.83
2023-09,SP,0202,Diag. biom<c3><a9>dico,2511374,22428372.56
2023-10,SP,0202,Diag. biom<c3><a9>dico,2190059,19084963.87
2023-11,SP,0202,Diag. biom<c3><a9>dico,2264896,18926366.32
2023-12,SP,0202,Diag. biom<c3><a9>dico,2414189,20977991.66
2024-01,SP,0202,Diag. biom<c3><a9>dico,2482564,22191081.78
2024-02,SP,0202,Diag. biom<c3><a9>dico,2565867,22319326.93
2024-03,SP,0202,Diag. biom<c3><a9>dico,2534963,20614591.03
2024-04,SP,0202,Diag. biom<c3><a9>dico,2288435,19245976.66
2024-05,SP,0202,Diag. biom<c3><a9>dico,2649993,22228020.67
2024-06,SP,0202,Diag. biom<c3><a9>dico,2604623,21613462.68
2024-07,SP,0202,Diag. biom<c3><a9>dico,2602811,23271712.38
2024-08,SP,0202,Diag. biom<c3><a9>dico,2682010,24235318.33
2024-09,SP,0202,Diag. biom<c3><a9>dico,2507453,20989051.95
2024-10,SP,0202,Diag. biom<c3><a9>dico,2321766,19583266.51
2024-11,SP,0202,Diag. biom<c3><a9>dico,2399226,20008467.93
2024-12,SP,0202,Diag. biom<c3><a9>dico,2579824,20488147.52
2025-01,SP,0202,Diag. biom<c3><a9>dico,2521554,20764827.76
2025-02,SP,0202,Diag. biom<c3><a9>dico,2676977,23182640.48
2025-03,SP,0202,Diag. biom<c3><a9>dico,2643969,22732327.79
2025-04,SP,0202,Diag. biom<c3><a9>dico,2551666,20334315.51
2025-05,SP,0202,Diag. biom<c3><a9>dico,2510725,21104798.38
2025-06,SP,0202,Diag. biom<c3><a9>dico,2765162,25107919.68
2025-07,SP,0202,Diag. biom<c3><a9>dico,2898418,25205489.46
2025-08,SP,0202,Diag. biom<c3><a9>dico,2387595,21122359.09
2025-09,SP,0202,Diag. biom<c3><a9>dico,2554188,22198969.42
2018-01,RJ,0202,Diag. biom<c3><a9>dico,747144,6621632.05
2018-02,RJ,0202,Diag. biom<c3><a9>dico,759546,6514928.5
2018-03,RJ,0202,Diag. biom<c3><a9>dico,822043,7129326.53
2018-04,RJ,0202,Diag. biom<c3><a9>dico,818579,7315222.43
2018-05,RJ,0202,Diag. biom<c3><a9>dico,742381,6081318.64
2018-06,RJ,0202,Diag. biom<c3><a9>dico,790030,7108646.58
2018-07,RJ,0202,Diag. biom<c3><a9>dico,776196,6210533.31
2018-08,RJ,0202,Diag. biom<c3><a9>dico,837389,7093205.3
2018-09,RJ,0202,Diag. biom<c3><a9>dico,731289,6315708.84
2018-10,RJ,0202,Diag. biom<c3><a9>dico,700414,5916225.47
2018-11,RJ,0202,Diag. biom<c3><a9>dico,722978,6559888.12
2018-12,RJ,0202,Diag. biom<c3><a9>dico,733299,5927732.47
2019-01,RJ,0202,Diag. biom<c3><a9>dico,774855,6242204.02
2019-02,RJ,0202,Diag. biom<c3><a9>dico,821632,6589859.51
2019-03,RJ,0202,Diag. biom<c3><a9>dico,759990,6620378.88
2019-04,RJ,0202,Diag. biom<c3><a9>dico,764377,6175760.16
2019-05,RJ,0202,Diag. biom<c3><a9>dico,878139,7535201.74
2019-06,RJ,0202,Diag. biom<c3><a9>dico,784797,6988081.05
2019-07,RJ,0202,Diag. biom<c3><a9>dico,862603,7730521.73
2019-08,RJ,0202,Diag. biom<c3><a9>dico,816600,6747010.7
2019-09,RJ,0202,Diag. biom<c3><a9>dico,855226,7452956.98
2019-10,RJ,0202,Diag. biom<c3><a9>dico,813295,7004067.05
2019-11,RJ,0202,Diag. biom<c3><a9>dico,737742,6041570.84
2019-12,RJ,0202,Diag. biom<c3><a9>dico,783531,7040027.85
2020-01,RJ,0202,Diag. biom<c3><a9>dico,774103,6404840.44
2020-02,RJ,0202,Diag. biom<c3><a9>dico,774685,6370722.18
2020-03,RJ,0202,Diag. biom<c3><a9>dico,394678,3355446.43
2020-04,RJ,0202,Diag. biom<c3><a9>dico,388349,3336215.26
2020-05,RJ,0202,Diag. biom<c3><a9>dico,362120,2921817.19
2020-06,RJ,0202,Diag. biom<c3><a9>dico,539819,4463176.93
2020-07,RJ,0202,Diag. biom<c3><a9>dico,548546,4594046.98
2020-08,RJ,0202,Diag. biom<c3><a9>dico,551911,4413367.32
2020-09,RJ,0202,Diag. biom<c3><a9>dico,667642,5683783.57
2020-10,RJ,0202,Diag. biom<c3><a9>dico,611833,5281504.68
2020-11,RJ,0202,Diag. biom<c3><a9>dico,579574,5149796.71
2020-12,RJ,0202,Diag. biom<c3><a9>dico,622829,5636156.8
2021-01,RJ,0202,Diag. biom<c3><a9>dico,566376,5040661.31
2021-02,RJ,0202,Diag. biom<c3><a9>dico,551701,4722479.87
2021-03,RJ,0202,Diag. biom<c3><a9>dico,615471,5333469.77
2021-04,RJ,0202,Diag. biom<c3><a9>dico,680354,5850274.44
2021-05,RJ,0202,Diag. biom<c3><a9>dico,751100,6552195.98
2021-06,RJ,0202,Diag. biom<c3><a9>dico,712235,6457211.56
2021-07,RJ,0202,Diag. biom<c3><a9>dico,875070,7461633.27
2021-08,RJ,0202,Diag. biom<c3><a9>dico,868465,7264427.75
2021-09,RJ,0202,Diag. biom<c3><a9>dico,826975,6865269.9
2021-10,RJ,0202,Diag. biom<c3><a9>dico,796480,6558055.91
2021-11,RJ,0202,Diag. biom<c3><a9>dico,826235,7127744.6
2021-12,RJ,0202,Diag. biom<c3><a9>dico,809517,7356206.63
2022-01,RJ,0202,Diag. biom<c3><a9>dico,842253,7056000.37
2022-02,RJ,0202,Diag. biom<c3><a9>dico,913726,8114503.79
2022-03,RJ,0202,Diag. biom<c3><a9>dico,752511,6014815.42
2022-04,RJ,0202,Diag. biom<c3><a9>dico,907465,7910797.25
2022-05,RJ,0202,Diag. biom<c3><a9>dico,898007,7818481
2022-06,RJ,0202,Diag. biom<c3><a9>dico,848314,6761147.71
2022-07,RJ,0202,Diag. biom<c3><a9>dico,846906,7230637.73
2022-08,RJ,0202,Diag. biom<c3><a9>dico,890998,7943465.91
2022-09,RJ,0202,Diag. biom<c3><a9>dico,851463,7366158.05
2022-10,RJ,0202,Diag. biom<c3><a9>dico,810782,7373579.86
2022-11,RJ,0202,Diag. biom<c3><a9>dico,890272,7931470.57
2022-12,RJ,0202,Diag. biom<c3><a9>dico,896143,7476238.13
2023-01,RJ,0202,Diag. biom<c3><a9>dico,875905,6929043.47
2023-02,RJ,0202,Diag. biom<c3><a9>dico,881558,7968655.44
2023-03,RJ,0202,Diag. biom<c3><a9>dico,828285,7434545.24
2023-04,RJ,0202,Diag. biom<c3><a9>dico,925786,7338271.93
2023-05,RJ,0202,Diag. biom<c3><a9>dico,862932,7500994.65
2023-06,RJ,0202,Diag. biom<c3><a9>dico,833591,7449799.56
2023-07,RJ,0202,Diag. biom<c3><a9>dico,858136,7131736.05
2023-08,RJ,0202,Diag. biom<c3><a9>dico,854765,7687135.85
2023-09,RJ,0202,Diag. biom<c3><a9>dico,835660,7418039.03
2023-10,RJ,0202,Diag. biom<c3><a9>dico,813970,7079174.21
2023-11,RJ,0202,Diag. biom<c3><a9>dico,846860,6841207.32
2023-12,RJ,0202,Diag. biom<c3><a9>dico,835000,7541676.72
2024-01,RJ,0202,Diag. biom<c3><a9>dico,858092,6884963.72
2024-02,RJ,0202,Diag. biom<c3><a9>dico,930215,7667760.9
2024-03,RJ,0202,Diag. biom<c3><a9>dico,852687,6840051.48
2024-04,RJ,0202,Diag. biom<c3><a9>dico,854164,7595410.1
2024-05,RJ,0202,Diag. biom<c3><a9>dico,814051,7320828.74
2024-06,RJ,0202,Diag. biom<c3><a9>dico,812299,6835429.64
2024-07,RJ,0202,Diag. biom<c3><a9>dico,909709,7750845.93
2024-08,RJ,0202,Diag. biom<c3><a9>dico,919569,7494341.98
2024-09,RJ,0202,Diag. biom<c3><a9>dico,880069,7768067.67
2024-10,RJ,0202,Diag. biom<c3><a9>dico,834873,7110102.78
2024-11,RJ,0202,Diag. biom<c3><a9>dico,839737,6705075.77
2024-12,RJ,0202,Diag. biom<c3><a9>dico,789196,7033948.94
2025-01,RJ,0202,Diag. biom<c3><a9>dico,915301,7463817.37
2025-02,RJ,0202,Diag. biom<c3><a9>dico,963167,7670157.21
2025-03,RJ,0202,Diag. biom<c3><a9>dico,996293,8493920.11
2025-04,RJ,0202,Diag. biom<c3><a9>dico,942609,8406716.13
2025-05,RJ,0202,Diag. biom<c3><a9>dico,985107,7934991.62
2025-06,RJ,0202,Diag. biom<c3><a9>dico,988670,8928029.18
2025-07,RJ,0202,Diag. biom<c3><a9>dico,968703,8735170.01
2025-08,RJ,0202,Diag. biom<c3><a9>dico,994347,8434987.38
2025-09,RJ,0202,Diag. biom<c3><a9>dico,968140,8588687.06
2018-01,MG,0202,Diag. biom<c3><a9>dico,963495,8667107.11
2018-02,MG,0202,Diag. biom<c3><a9>dico,868115,7364416.02
2018-03,MG,0202,Diag. biom<c3><a9>dico,928706,7694247.03
2018-04,MG,0202,Diag. biom<c3><a9>dico,984189,8446510.82
2018-05,MG,0202,Diag. biom<c3><a9>dico,988206,8748554.2
2018-06,MG,0202,Diag. biom<c3><a9>dico,1022139,8673510.63
2018-07,MG,0202,Diag. biom<c3><a9>dico,1021473,8329193.32
2018-08,MG,0202,Diag. biom<c3><a9>dico,970323,8424059.06
2018-09,MG,0202,Diag. biom<c3><a9>dico,898067,7106590.63
2018-10,MG,0202,Diag. biom<c3><a9>dico,987811,8792646.76
2018-11,MG,0202,Diag. biom<c3><a9>dico,932154,8268690.31
2018-12,MG,0202,Diag. biom<c3><a9>dico,902037,7279043.46
2019-01,MG,0202,Diag. biom<c3><a9>dico,884932,8007576.35
2019-02,MG,0202,Diag. biom<c3><a9>dico,918877,8020728.27
2019-03,MG,0202,Diag. biom<c3><a9>dico,1001400,8272517.24
2019-04,MG,0202,Diag. biom<c3><a9>dico,980540,8809280.84
2019-05,MG,0202,Diag. biom<c3><a9>dico,999492,8500883.29
2019-06,MG,0202,Diag. biom<c3><a9>dico,993816,8113380.95
2019-07,MG,0202,Diag. biom<c3><a9>dico,961485,7601857.45
2019-08,MG,0202,Diag. biom<c3><a9>dico,935104,7873163.68
2019-09,MG,0202,Diag. biom<c3><a9>dico,1045231,8431002.93
2019-10,MG,0202,Diag. biom<c3><a9>dico,958039,8557054.9
2019-11,MG,0202,Diag. biom<c3><a9>dico,1013742,9028089.68
2019-12,MG,0202,Diag. biom<c3><a9>dico,927696,7489208.97
2020-01,MG,0202,Diag. biom<c3><a9>dico,915203,8318348.45
2020-02,MG,0202,Diag. biom<c3><a9>dico,987830,8017003.15
2020-03,MG,0202,Diag. biom<c3><a9>dico,467164,4002122.56
2020-04,MG,0202,Diag. biom<c3><a9>dico,471019,3942700.28
2020-05,MG,0202,Diag. biom<c3><a9>dico,449951,3642932.73
2020-06,MG,0202,Diag. biom<c3><a9>dico,638540,5798662.54
2020-07,MG,0202,Diag. biom<c3><a9>dico,658353,5676120.14
2020-08,MG,0202,Diag. biom<c3><a9>dico,666017,5682126.3
2020-09,MG,0202,Diag. biom<c3><a9>dico,771156,6213811.14
2020-10,MG,0202,Diag. biom<c3><a9>dico,765309,6266375.81
2020-11,MG,0202,Diag. biom<c3><a9>dico,695620,5563454.03
2020-12,MG,0202,Diag. biom<c3><a9>dico,755441,6304484.93
2021-01,MG,0202,Diag. biom<c3><a9>dico,702488,6006827.14
2021-02,MG,0202,Diag. biom<c3><a9>dico,718317,6213307.11
2021-03,MG,0202,Diag. biom<c3><a9>dico,709919,6176017.28
2021-04,MG,0202,Diag. biom<c3><a9>dico,939876,7924606.4
2021-05,MG,0202,Diag. biom<c3><a9>dico,842932,7143802.83
2021-06,MG,0202,Diag. biom<c3><a9>dico,873361,7704010.08
2021-07,MG,0202,Diag. biom<c3><a9>dico,1018879,8554585.77
2021-08,MG,0202,Diag. biom<c3><a9>dico,1001233,9053739.57
2021-09,MG,0202,Diag. biom<c3><a9>dico,1002380,8268809.7
2021-10,MG,0202,Diag. biom<c3><a9>dico,984442,8114169.75
2021-11,MG,0202,Diag. biom<c3><a9>dico,1087430,9642820.61
2021-12,MG,0202,Diag. biom<c3><a9>dico,1027288,8198920.2
2022-01,MG,0202,Diag. biom<c3><a9>dico,950012,7916185.84
2022-02,MG,0202,Diag. biom<c3><a9>dico,1071109,9274492.28
2022-03,MG,0202,Diag. biom<c3><a9>dico,1063216,8710267.07
2022-04,MG,0202,Diag. biom<c3><a9>dico,1049249,8767711.47
2022-05,MG,0202,Diag. biom<c3><a9>dico,1060262,8546923.3
2022-06,MG,0202,Diag. biom<c3><a9>dico,946673,8424286.99
2022-07,MG,0202,Diag. biom<c3><a9>dico,1136249,9885310.28
2022-08,MG,0202,Diag. biom<c3><a9>dico,1027017,8288221.16
2022-09,MG,0202,Diag. biom<c3><a9>dico,994677,8709382.05
2022-10,MG,0202,Diag. biom<c3><a9>dico,973883,8363894.99
2022-11,MG,0202,Diag. biom<c3><a9>dico,932515,7907191.09
2022-12,MG,0202,Diag. biom<c3><a9>dico,1018133,8941983.18
2023-01,MG,0202,Diag. biom<c3><a9>dico,1158618,9313194.31
2023-02,MG,0202,Diag. biom<c3><a9>dico,1111083,9686534.83
2023-03,MG,0202,Diag. biom<c3><a9>dico,1114742,9943944.38
2023-04,MG,0202,Diag. biom<c3><a9>dico,1037485,8349526.54
2023-05,MG,0202,Diag. biom<c3><a9>dico,1050895,8899811.27
2023-06,MG,0202,Diag. biom<c3><a9>dico,1094731,9920660.91
2023-07,MG,0202,Diag. biom<c3><a9>dico,1105572,8766455.54
2023-08,MG,0202,Diag. biom<c3><a9>dico,1097911,9254450.77
2023-09,MG,0202,Diag. biom<c3><a9>dico,1079861,9161611
2023-10,MG,0202,Diag. biom<c3><a9>dico,1094060,8671548.41
2023-11,MG,0202,Diag. biom<c3><a9>dico,1031430,8891417.85
2023-12,MG,0202,Diag. biom<c3><a9>dico,1037955,9036287.98
2024-01,MG,0202,Diag. biom<c3><a9>dico,1073790,8712993.32
2024-02,MG,0202,Diag. biom<c3><a9>dico,1181173,10374678.38
2024-03,MG,0202,Diag. biom<c3><a9>dico,1155950,10093395.18
2024-04,MG,0202,Diag. biom<c3><a9>dico,1255824,11071756.88
2024-05,MG,0202,Diag. biom<c3><a9>dico,1054687,8992260.72
2024-06,MG,0202,Diag. biom<c3><a9>dico,1064818,9044093.98
2024-07,MG,0202,Diag. biom<c3><a9>dico,1044328,9425218.64
2024-08,MG,0202,Diag. biom<c3><a9>dico,1056823,9242912.02
2024-09,MG,0202,Diag. biom<c3><a9>dico,1083309,9285913.59
2024-10,MG,0202,Diag. biom<c3><a9>dico,1079986,9042997.34
2024-11,MG,0202,Diag. biom<c3><a9>dico,1050714,9148157.19
2024-12,MG,0202,Diag. biom<c3><a9>dico,1158616,9930604.97
2025-01,MG,0202,Diag. biom<c3><a9>dico,1052876,8644199.96
2025-02,MG,0202,Diag. biom<c3><a9>dico,1141620,10152751.78
2025-03,MG,0202,Diag. biom<c3><a9>dico,1236952,11167346.34
2025-04,MG,0202,Diag. biom<c3><a9>dico,1146197,9906602.22
2025-05,MG,0202,Diag. biom<c3><a9>dico,1207806,10128016.14
2025-06,MG,0202,Diag. biom<c3><a9>dico,1126446,9687874.96
2025-07,MG,0202,Diag. biom<c3><a9>dico,1089736,9410675.86
2025-08,MG,0202,Diag. biom<c3><a9>dico,1182337,9853687.03
2025-09,MG,0202,Diag. biom<c3><a9>dico,1160495,9677329.81
2018-01,BA,0202,Diag. biom<c3><a9>dico,561201,4760393.2
2018-02,BA,0202,Diag. biom<c3><a9>dico,589707,4912050.27
2018-03,BA,0202,Diag. biom<c3><a9>dico,620951,5255153.52
2018-04,BA,0202,Diag. biom<c3><a9>dico,620699,5399520.41
2018-05,BA,0202,Diag. biom<c3><a9>dico,633091,5089120.38
2018-06,BA,0202,Diag. biom<c3><a9>dico,662980,5685279.36
2018-07,BA,0202,Diag. biom<c3><a9>dico,663713,5423370.34
2018-08,BA,0202,Diag. biom<c3><a9>dico,613005,5435198.02
2018-09,BA,0202,Diag. biom<c3><a9>dico,565102,4990939.86
2018-10,BA,0202,Diag. biom<c3><a9>dico,640300,5394711.52
2018-11,BA,0202,Diag. biom<c3><a9>dico,601680,5116156.96
2018-12,BA,0202,Diag. biom<c3><a9>dico,594964,4965000.84
2019-01,BA,0202,Diag. biom<c3><a9>dico,647553,5379579.07
2019-02,BA,0202,Diag. biom<c3><a9>dico,577498,4897402.28
2019-03,BA,0202,Diag. biom<c3><a9>dico,643205,5403298.76
2019-04,BA,0202,Diag. biom<c3><a9>dico,570306,5129587.74
2019-05,BA,0202,Diag. biom<c3><a9>dico,642297,5556028.49
2019-06,BA,0202,Diag. biom<c3><a9>dico,595945,5194349.7
2019-07,BA,0202,Diag. biom<c3><a9>dico,671237,6012919.4
2019-08,BA,0202,Diag. biom<c3><a9>dico,614679,5461378.03
2019-09,BA,0202,Diag. biom<c3><a9>dico,666318,5502148.03
2019-10,BA,0202,Diag. biom<c3><a9>dico,579213,4819585.09
2019-11,BA,0202,Diag. biom<c3><a9>dico,580711,4654601.13
2019-12,BA,0202,Diag. biom<c3><a9>dico,617621,4926016.79
2020-01,BA,0202,Diag. biom<c3><a9>dico,573018,4626686.38
2020-02,BA,0202,Diag. biom<c3><a9>dico,671993,6102581.03
2020-03,BA,0202,Diag. biom<c3><a9>dico,294173,2440289.01
2020-04,BA,0202,Diag. biom<c3><a9>dico,301200,2559127.17
2020-05,BA,0202,Diag. biom<c3><a9>dico,282766,2463253.65
2020-06,BA,0202,Diag. biom<c3><a9>dico,432429,3717169.81
2020-07,BA,0202,Diag. biom<c3><a9>dico,452279,3849880.61
2020-08,BA,0202,Diag. biom<c3><a9>dico,434021,3618342.11
2020-09,BA,0202,Diag. biom<c3><a9>dico,534675,4552833.72
2020-10,BA,0202,Diag. biom<c3><a9>dico,490508,4139874.77
2020-11,BA,0202,Diag. biom<c3><a9>dico,470799,4107193.26
2020-12,BA,0202,Diag. biom<c3><a9>dico,468404,3863568.2
2021-01,BA,0202,Diag. biom<c3><a9>dico,509303,4136907.8
2021-02,BA,0202,Diag. biom<c3><a9>dico,513300,4593715.85
2021-03,BA,0202,Diag. biom<c3><a9>dico,450557,3647476.35
2021-04,BA,0202,Diag. biom<c3><a9>dico,566773,4669406.85
2021-05,BA,0202,Diag. biom<c3><a9>dico,509796,4219667.5
2021-06,BA,0202,Diag. biom<c3><a9>dico,593025,5387989.34
2021-07,BA,0202,Diag. biom<c3><a9>dico,610151,5240861.83
2021-08,BA,0202,Diag. biom<c3><a9>dico,657159,5776429.58
2021-09,BA,0202,Diag. biom<c3><a9>dico,586153,5288202.32
2021-10,BA,0202,Diag. biom<c3><a9>dico,584500,5156609.84
2021-11,BA,0202,Diag. biom<c3><a9>dico,665446,6047854.45
2021-12,BA,0202,Diag. biom<c3><a9>dico,652381,5792067.83
2022-01,BA,0202,Diag. biom<c3><a9>dico,700900,5646407.54
2022-02,BA,0202,Diag. biom<c3><a9>dico,604661,5398882.92
2022-03,BA,0202,Diag. biom<c3><a9>dico,610376,5336964.98
2022-04,BA,0202,Diag. biom<c3><a9>dico,631794,5675216.41
2022-05,BA,0202,Diag. biom<c3><a9>dico,623058,5014669.01
2022-06,BA,0202,Diag. biom<c3><a9>dico,669641,5912072.98
2022-07,BA,0202,Diag. biom<c3><a9>dico,678333,5705093.42
2022-08,BA,0202,Diag. biom<c3><a9>dico,658169,5565194.55
2022-09,BA,0202,Diag. biom<c3><a9>dico,703134,6232061.92
2022-10,BA,0202,Diag. biom<c3><a9>dico,672160,6063618
2022-11,BA,0202,Diag. biom<c3><a9>dico,647199,5457018.92
2022-12,BA,0202,Diag. biom<c3><a9>dico,649714,5869840.94
2023-01,BA,0202,Diag. biom<c3><a9>dico,656883,5369250.72
2023-02,BA,0202,Diag. biom<c3><a9>dico,583299,5094345.83
2023-03,BA,0202,Diag. biom<c3><a9>dico,607662,5191776.81
2023-04,BA,0202,Diag. biom<c3><a9>dico,656102,5906594.24
2023-05,BA,0202,Diag. biom<c3><a9>dico,682402,5983718.59
2023-06,BA,0202,Diag. biom<c3><a9>dico,657089,5857945.3
2023-07,BA,0202,Diag. biom<c3><a9>dico,708430,6031001.6
2023-08,BA,0202,Diag. biom<c3><a9>dico,682859,6120558.92
2023-09,BA,0202,Diag. biom<c3><a9>dico,635051,5383527.37
2023-10,BA,0202,Diag. biom<c3><a9>dico,634634,5257718.94
2023-11,BA,0202,Diag. biom<c3><a9>dico,605184,5192213.74
2023-12,BA,0202,Diag. biom<c3><a9>dico,587564,5248310.43
2024-01,BA,0202,Diag. biom<c3><a9>dico,649325,5682340.08
2024-02,BA,0202,Diag. biom<c3><a9>dico,686241,5771404.54
2024-03,BA,0202,Diag. biom<c3><a9>dico,744622,6079464.6
2024-04,BA,0202,Diag. biom<c3><a9>dico,712507,6090731.45
2024-05,BA,0202,Diag. biom<c3><a9>dico,666878,5359872.92
2024-06,BA,0202,Diag. biom<c3><a9>dico,679093,5709535.62
2024-07,BA,0202,Diag. biom<c3><a9>dico,706203,6194021.1
2024-08,BA,0202,Diag. biom<c3><a9>dico,716606,5750956.22
2024-09,BA,0202,Diag. biom<c3><a9>dico,715868,6411128.42
2024-10,BA,0202,Diag. biom<c3><a9>dico,630684,5191810.48
2024-11,BA,0202,Diag. biom<c3><a9>dico,661275,5377936.66
2024-12,BA,0202,Diag. biom<c3><a9>dico,603245,4795656.76
2025-01,BA,0202,Diag. biom<c3><a9>dico,749308,6071706.08
2025-02,BA,0202,Diag. biom<c3><a9>dico,698705,6265919.08
2025-03,BA,0202,Diag. biom<c3><a9>dico,714895,5989963.97
2025-04,BA,0202,Diag. biom<c3><a9>dico,765988,6777037
2025-05,BA,0202,Diag. biom<c3><a9>dico,738785,5843578.21
2025-06,BA,0202,Diag. biom<c3><a9>dico,741131,6157651.42
2025-07,BA,0202,Diag. biom<c3><a9>dico,711107,5845886.58
2025-08,BA,0202,Diag. biom<c3><a9>dico,740757,6456710.93
2025-09,BA,0202,Diag. biom<c3><a9>dico,721810,6037577.07
2018-01,RS,0202,Diag. biom<c3><a9>dico,496276,4464031.21
2018-02,RS,0202,Diag. biom<c3><a9>dico,529209,4618804.82
2018-03,RS,0202,Diag. biom<c3><a9>dico,520330,4513763.88
2018-04,RS,0202,Diag. biom<c3><a9>dico,534770,4244085.17
2018-05,RS,0202,Diag. biom<c3><a9>dico,581561,4650237.34
2018-06,RS,0202,Diag. biom<c3><a9>dico,531218,4268609.1
2018-07,RS,0202,Diag. biom<c3><a9>dico,514906,4629534.16
2018-08,RS,0202,Diag. biom<c3><a9>dico,522136,4658875.03
2018-09,RS,0202,Diag. biom<c3><a9>dico,535137,4745823.21
2018-10,RS,0202,Diag. biom<c3><a9>dico,409274,3641901.28
2018-11,RS,0202,Diag. biom<c3><a9>dico,485605,4171980.16
2018-12,RS,0202,Diag. biom<c3><a9>dico,525824,4194411.52
2019-01,RS,0202,Diag. biom<c3><a9>dico,495187,4156838.49
2019-02,RS,0202,Diag. biom<c3><a9>dico,529059,4803983.93
2019-03,RS,0202,Diag. biom<c3><a9>dico,502718,4469552.91
2019-04,RS,0202,Diag. biom<c3><a9>dico,603717,4827980.99
2019-05,RS,0202,Diag. biom<c3><a9>dico,512797,4207504.35
2019-06,RS,0202,Diag. biom<c3><a9>dico,523580,4247179.25
2019-07,RS,0202,Diag. biom<c3><a9>dico,543747,4895513.76
2019-08,RS,0202,Diag. biom<c3><a9>dico,543330,4302100.38
2019-09,RS,0202,Diag. biom<c3><a9>dico,478423,4267362.16
2019-10,RS,0202,Diag. biom<c3><a9>dico,474778,4255360.25
2019-11,RS,0202,Diag. biom<c3><a9>dico,520486,4707308.68
2019-12,RS,0202,Diag. biom<c3><a9>dico,533439,4833244.65
2020-01,RS,0202,Diag. biom<c3><a9>dico,568334,4584855.7
2020-02,RS,0202,Diag. biom<c3><a9>dico,545233,4398479.54
2020-03,RS,0202,Diag. biom<c3><a9>dico,248590,2033329.59
2020-04,RS,0202,Diag. biom<c3><a9>dico,246113,2027092.14
