cod_subgrupo,nome_subgrupo,competencia,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,tempo,data,qtd_aprovada,valor_total_real,log_qtd
0304,Oncologia,2021-01,tratamento_2023,1,0,0,0,0,0,37,2021-01-01,154753,576810200.18,11.94959203835495
0304,Oncologia,2021-02,tratamento_2023,1,0,0,0,0,0,38,2021-02-01,144997,482521823.67,11.884475228204137
0304,Oncologia,2021-03,tratamento_2023,1,0,0,0,0,0,39,2021-03-01,144747,480009063.93,11.882749578414053
0304,Oncologia,2021-04,tratamento_2023,1,0,0,0,0,0,40,2021-04-01,163436,607429517.06,12.004182873963277
0304,Oncologia,2021-05,tratamento_2023,1,0,0,0,0,0,41,2021-05-01,170407,544078242.02,12.04595084063212
0304,Oncologia,2021-06,tratamento_2023,1,0,0,0,0,0,42,2021-06-01,176924,575656397.13,12.083481192943985
0304,Oncologia,2021-07,tratamento_2023,1,0,0,0,0,0,43,2021-07-01,202622,694966676.46,12.219102388538925
0304,Oncologia,2021-08,tratamento_2023,1,0,0,0,0,0,44,2021-08-01,200365,705786434.32,12.207900973120204
0304,Oncologia,2021-09,tratamento_2023,1,0,0,0,0,0,45,2021-09-01,196721,723175560.83,12.189546843572838
0304,Oncologia,2021-10,tratamento_2023,1,0,0,0,0,0,46,2021-10-01,181010,545417226.5,12.106313081881993
0304,Oncologia,2021-11,tratamento_2023,1,0,0,0,0,0,47,2021-11-01,183398,629804141.72,12.119419386226932
0304,Oncologia,2021-12,tratamento_2023,1,0,0,0,0,0,48,2021-12-01,186626,606964115.48,12.136867251461899
0304,Oncologia,2022-01,tratamento_2023,1,0,0,0,0,0,49,2022-01-01,188062,558181237.48,12.144532292059461
0304,Oncologia,2022-02,tratamento_2023,1,0,0,0,0,0,50,2022-02-01,190787,580126009.48,12.15891814293671
0304,Oncologia,2022-03,tratamento_2023,1,0,0,0,0,0,51,2022-03-01,185776,577045403.51,12.13230230867893
0304,Oncologia,2022-04,tratamento_2023,1,0,0,0,0,0,52,2022-04-01,200227,613727591.11,12.2072119962236
0304,Oncologia,2022-05,tratamento_2023,1,0,0,0,0,0,53,2022-05-01,205301,678781436.12,12.232237344800781
0304,Oncologia,2022-06,tratamento_2023,1,0,0,0,0,0,54,2022-06-01,215801,633784300.36,12.282116599603818
0304,Oncologia,2022-07,tratamento_2023,1,0,0,0,0,0,55,2022-07-01,214173,725646520.2,12.274544047742321
0304,Oncologia,2022-08,tratamento_2023,1,0,0,0,0,0,56,2022-08-01,208401,608824552.34,12.247224185744281
0304,Oncologia,2022-09,tratamento_2023,1,0,0,0,0,0,57,2022-09-01,191636,582147672.73,12.163358236522617
0304,Oncologia,2022-10,tratamento_2023,1,0,0,0,0,0,58,2022-10-01,191083,609781351.12,12.160468400925152
0304,Oncologia,2022-11,tratamento_2023,1,0,0,0,0,0,59,2022-11-01,196677,662307915.66,12.189323152672058
0304,Oncologia,2022-12,tratamento_2023,1,0,0,0,0,0,60,2022-12-01,184757,559419009.13,12.126802139632089
0304,Oncologia,2023-01,tratamento_2023,1,1,0,0,1,0,61,2023-01-01,196811,595749674.7,12.19000423735111
0304,Oncologia,2023-02,tratamento_2023,1,1,0,0,1,0,62,2023-02-01,204874,566385401.26,12.230155316046131
0304,Oncologia,2023-03,tratamento_2023,1,1,0,0,1,0,63,2023-03-01,230282,699388030.32,12.34706426632344
0304,Oncologia,2023-04,tratamento_2023,1,1,0,0,1,0,64,2023-04-01,225777,656965840.96,12.327307494595773
0304,Oncologia,2023-05,tratamento_2023,1,1,0,0,1,0,65,2023-05-01,217859,706728192.93,12.291607933636437
0304,Oncologia,2023-06,tratamento_2023,1,1,0,0,1,0,66,2023-06-01,230345,665923115.97,12.34733780533376
0304,Oncologia,2023-07,tratamento_2023,1,1,0,0,1,0,67,2023-07-01,225899,697138033.37,12.327847702456095
0304,Oncologia,2023-08,tratamento_2023,1,1,0,0,1,0,68,2023-08-01,216689,644451424.45,12.286223039713002
0304,Oncologia,2023-09,tratamento_2023,1,1,0,0,1,0,69,2023-09-01,212660,623950286.62,12.267454627535788
0304,Oncologia,2023-10,tratamento_2023,1,1,0,0,1,0,70,2023-10-01,216343,608698658.37,12.284625012428164
0304,Oncologia,2023-11,tratamento_2023,1,1,0,0,1,0,71,2023-11-01,211932,641308900.64,12.264025465967851
0304,Oncologia,2023-12,tratamento_2023,1,1,0,0,1,0,72,2023-12-01,209981,577889770.97,12.254777091740213
0304,Oncologia,2024-01,tratamento_2023,1,1,0,0,1,0,73,2024-01-01,204874,556243351.68,12.230155316046131
0304,Oncologia,2024-02,tratamento_2023,1,1,0,0,1,0,74,2024-02-01,216201,626545313.89,12.28396843483826
0304,Oncologia,2024-03,tratamento_2023,1,1,1,0,1,0,75,2024-03-01,209588,561748234.37,12.252903749135822
0304,Oncologia,2024-04,tratamento_2023,1,1,1,0,1,0,76,2024-04-01,225380,600013909.09,12.325547582447424
0304,Oncologia,2024-05,tratamento_2023,1,1,1,0,1,0,77,2024-05-01,212860,596909415.3,12.268394649507519
0304,Oncologia,2024-06,tratamento_2023,1,1,1,0,1,0,78,2024-06-01,229055,683415337.4,12.341721794125698
0304,Oncologia,2024-07,tratamento_2023,1,1,1,0,1,0,79,2024-07-01,228593,589192554.05,12.339702783279236
0304,Oncologia,2024-08,tratamento_2023,1,1,1,0,1,0,80,2024-08-01,233660,721933268.91,12.361626625984655
0304,Oncologia,2024-09,tratamento_2023,1,1,1,0,1,0,81,2024-09-01,229444,592448386.77,12.343418628345626
0304,Oncologia,2024-10,tratamento_2023,1,1,1,0,1,0,82,2024-10-01,206588,543172301.91,12.238486591268611
0304,Oncologia,2024-11,tratamento_2023,1,1,1,0,1,0,83,2024-11-01,221568,632765309.18,12.308489332372758
0304,Oncologia,2024-12,tratamento_2023,1,1,1,0,1,0,84,2024-12-01,213275,608001501.21,12.270342380547993
0304,Oncologia,2025-01,tratamento_2023,1,1,1,1,1,0,85,2025-01-01,230549,590898432.73,12.34822303763485
0304,Oncologia,2025-02,tratamento_2023,1,1,1,1,1,0,86,2025-02-01,220233,645767350.12,12.302445896437764
0304,Oncologia,2025-03,tratamento_2023,1,1,1,1,1,0,87,2025-03-01,223109,668387307.24,12.315420202365456
0304,Oncologia,2025-04,tratamento_2023,1,1,1,1,1,0,88,2025-04-01,245714,732323059.96,12.411927606706842
0304,Oncologia,2025-05,tratamento_2023,1,1,1,1,1,0,89,2025-05-01,247181,736388715.33,12.417880186380513
0304,Oncologia,2025-06,tratamento_2023,1,1,1,1,1,0,90,2025-06-01,249558,653518026.2,12.427450639164283
0304,Oncologia,2025-07,tratamento_2023,1,1,1,1,1,0,91,2025-07-01,245638,599717918.6,12.41161825743684
0304,Oncologia,2025-08,tratamento_2023,1,1,1,1,1,0,92,2025-08-01,237471,632450209.78,12.37780500076986
0304,Oncologia,2025-09,tratamento_2023,1,1,1,1,1,0,93,2025-09-01,240190,676439435.77,12.389189719150028
0305,Nefrologia,2018-01,tratamento_2023,1,0,0,0,0,0,1,2018-01-01,285206,483292007.7,12.560970511400598
0305,Nefrologia,2018-02,tratamento_2023,1,0,0,0,0,0,2,2018-02-01,281359,488793815.93,12.547390267147865
0305,Nefrologia,2018-03,tratamento_2023,1,0,0,0,0,0,3,2018-03-01,298522,473073939.11,12.606602260772744
0305,Nefrologia,2018-04,tratamento_2023,1,0,0,0,0,0,4,2018-04-01,301468,541875189.57,12.61642247062597
0305,Nefrologia,2018-05,tratamento_2023,1,0,0,0,0,0,5,2018-05-01,296799,488205020.64,12.600813790275362
0305,Nefrologia,2018-06,tratamento_2023,1,0,0,0,0,0,6,2018-06-01,304008,519313652.02,12.62481258521329
0305,Nefrologia,2018-07,tratamento_2023,1,0,0,0,0,0,7,2018-07-01,320853,538902599.61,12.678741469985788
0305,Nefrologia,2018-08,tratamento_2023,1,0,0,0,0,0,8,2018-08-01,313853,480961432.46,12.656683188606312
0305,Nefrologia,2018-09,tratamento_2023,1,0,0,0,0,0,9,2018-09-01,302020,469697348.75,12.618251830363302
0305,Nefrologia,2018-10,tratamento_2023,1,0,0,0,0,0,10,2018-10-01,290595,454047565.13,12.579689265398672
0305,Nefrologia,2018-11,tratamento_2023,1,0,0,0,0,0,11,2018-11-01,290279,480307419.07,12.578601253392073
0305,Nefrologia,2018-12,tratamento_2023,1,0,0,0,0,0,12,2018-12-01,257073,408504352.2,12.457119260174432
0305,Nefrologia,2019-01,tratamento_2023,1,0,0,0,0,0,13,2019-01-01,268231,426645814,12.49960755665719
0305,Nefrologia,2019-02,tratamento_2023,1,0,0,0,0,0,14,2019-02-01,284987,472854966.12,12.560202353101179
0305,Nefrologia,2019-03,tratamento_2023,1,0,0,0,0,0,15,2019-03-01,304971,505546360.37,12.627975248096682
0305,Nefrologia,2019-04,tratamento_2023,1,0,0,0,0,0,16,2019-04-01,308225,527868665.08,12.638588559114652
0305,Nefrologia,2019-05,tratamento_2023,1,0,0,0,0,0,17,2019-05-01,304057,498586344.18,12.624973751664045
0305,Nefrologia,2019-06,tratamento_2023,1,0,0,0,0,0,18,2019-06-01,318833,551236297.15,12.67242587014876
0305,Nefrologia,2019-07,tratamento_2023,1,0,0,0,0,0,19,2019-07-01,304833,467279954.68,12.62752264512998
0305,Nefrologia,2019-08,tratamento_2023,1,0,0,0,0,0,20,2019-08-01,315356,529132859.4,12.661460609403704
0305,Nefrologia,2019-09,tratamento_2023,1,0,0,0,0,0,21,2019-09-01,293830,478002244.76,12.59076005111078
0305,Nefrologia,2019-10,tratamento_2023,1,0,0,0,0,0,22,2019-10-01,284428,498994323.44,12.558238940770398
0305,Nefrologia,2019-11,tratamento_2023,1,0,0,0,0,0,23,2019-11-01,273647,437231103.4,12.519597887939472
0305,Nefrologia,2019-12,tratamento_2023,1,0,0,0,0,0,24,2019-12-01,269093,427177695.31,12.50281603992239
0305,Nefrologia,2020-01,tratamento_2023,1,0,0,0,0,0,25,2020-01-01,278272,416043003.06,12.536357925200571
0305,Nefrologia,2020-02,tratamento_2023,1,0,0,0,0,0,26,2020-02-01,305727,452306624.91,12.630451096749633
0305,Nefrologia,2020-03,tratamento_2023,1,0,0,0,0,0,27,2020-03-01,179699,299722816.81,12.099044072771651
0305,Nefrologia,2020-04,tratamento_2023,1,0,0,0,0,0,28,2020-04-01,175628,294357670.02,12.076129094611494
0305,Nefrologia,2020-05,tratamento_2023,1,0,0,0,0,0,29,2020-05-01,176015,282589744.97,12.078330178979217
0305,Nefrologia,2020-06,tratamento_2023,1,0,0,0,0,0,30,2020-06-01,168858,280884874.2,12.03681932614034
0305,Nefrologia,2020-07,tratamento_2023,1,0,0,0,0,0,31,2020-07-01,238431,410550964.11,12.381839433353454
0305,Nefrologia,2020-08,tratamento_2023,1,0,0,0,0,0,32,2020-08-01,238567,372566178.03,12.382409663976873
0305,Nefrologia,2020-09,tratamento_2023,1,0,0,0,0,0,33,2020-09-01,227766,350585455.69,12.336078455585712
0305,Nefrologia,2020-10,tratamento_2023,1,0,0,0,0,0,34,2020-10-01,258637,402384783.89,12.463184679613462
0305,Nefrologia,2020-11,tratamento_2023,1,0,0,0,0,0,35,2020-11-01,229050,371472758.12,12.34169996516434
0305,Nefrologia,2020-12,tratamento_2023,1,0,0,0,0,0,36,2020-12-01,253236,360557005.03,12.44208108811814
0305,Nefrologia,2021-01,tratamento_2023,1,0,0,0,0,0,37,2021-01-01,234481,352329156.58,12.365134104860509
0305,Nefrologia,2021-02,tratamento_2023,1,0,0,0,0,0,38,2021-02-01,246211,405232920.61,12.413948232405781
0305,Nefrologia,2021-03,tratamento_2023,1,0,0,0,0,0,39,2021-03-01,244676,391029115.77,12.407694252369124
0305,Nefrologia,2021-04,tratamento_2023,1,0,0,0,0,0,40,2021-04-01,272985,424904583.44,12.517175790800845
0305,Nefrologia,2021-05,tratamento_2023,1,0,0,0,0,0,41,2021-05-01,282132,395905127.06,12.550133869942885
0305,Nefrologia,2021-06,tratamento_2023,1,0,0,0,0,0,42,2021-06-01,274026,421790390.14,12.52098192066143
0305,Nefrologia,2021-07,tratamento_2023,1,0,0,0,0,0,43,2021-07-01,307759,495042995.38,12.637075537426178
0305,Nefrologia,2021-08,tratamento_2023,1,0,0,0,0,0,44,2021-08-01,311750,481843604.5,12.649960071235615
0305,Nefrologia,2021-09,tratamento_2023,1,0,0,0,0,0,45,2021-09-01,314437,492015493.97,12.658542197373535
0305,Nefrologia,2021-10,tratamento_2023,1,0,0,0,0,0,46,2021-10-01,299262,429141009.93,12.609078064414824
0305,Nefrologia,2021-11,tratamento_2023,1,0,0,0,0,0,47,2021-11-01,299858,410189696.85,12.611067643153719
0305,Nefrologia,2021-12,tratamento_2023,1,0,0,0,0,0,48,2021-12-01,304329,386135917.19,12.625867917946493
0305,Nefrologia,2022-01,tratamento_2023,1,0,0,0,0,0,49,2022-01-01,296634,373538460.44,12.600257705769891
0305,Nefrologia,2022-02,tratamento_2023,1,0,0,0,0,0,50,2022-02-01,317700,459011564.96,12.668865967876197
0305,Nefrologia,2022-03,tratamento_2023,1,0,0,0,0,0,51,2022-03-01,306339,374200429.66,12.632450875218545
0305,Nefrologia,2022-04,tratamento_2023,1,0,0,0,0,0,52,2022-04-01,323424,428267467.37,12.686722526786102
0305,Nefrologia,2022-05,tratamento_2023,1,0,0,0,0,0,53,2022-05-01,319119,395825266.32,12.673322486579288
0305,Nefrologia,2022-06,tratamento_2023,1,0,0,0,0,0,54,2022-06-01,333889,483901416.51,12.71856687639671
0305,Nefrologia,2022-07,tratamento_2023,1,0,0,0,0,0,55,2022-07-01,313094,382952577.13,12.654261937848116
0305,Nefrologia,2022-08,tratamento_2023,1,0,0,0,0,0,56,2022-08-01,325573,398262983.19,12.693345057342283
0305,Nefrologia,2022-09,tratamento_2023,1,0,0,0,0,0,57,2022-09-01,309402,443304991.95,12.642399913260261
0305,Nefrologia,2022-10,tratamento_2023,1,0,0,0,0,0,58,2022-10-01,307454,422520864.98,12.636084014056339
0305,Nefrologia,2022-11,tratamento_2023,1,0,0,0,0,0,59,2022-11-01,295669,394870504.97,12.596999246517216
0305,Nefrologia,2022-12,tratamento_2023,1,0,0,0,0,0,60,2022-12-01,298579,407809127.12,12.60679318260758
0305,Nefrologia,2023-01,tratamento_2023,1,1,0,0,1,0,61,2023-01-01,339937,445333987.58,12.736518527022849
0305,Nefrologia,2023-02,tratamento_2023,1,1,0,0,1,0,62,2023-02-01,313476,420349069.5,12.655481271132492
0305,Nefrologia,2023-03,tratamento_2023,1,1,0,0,1,0,63,2023-03-01,352592,437129105.22,12.773069696224736
0305,Nefrologia,2023-04,tratamento_2023,1,1,0,0,1,0,64,2023-04-01,356977,453916928.91,12.78542943421304
0305,Nefrologia,2023-05,tratamento_2023,1,1,0,0,1,0,65,2023-05-01,352371,424738817.86,12.772442714722848
0305,Nefrologia,2023-06,tratamento_2023,1,1,0,0,1,0,66,2023-06-01,351750,485953601.48,12.77067881790081
0305,Nefrologia,2023-07,tratamento_2023,1,1,0,0,1,0,67,2023-07-01,362384,485283701.38,12.800462461565864
0305,Nefrologia,2023-08,tratamento_2023,1,1,0,0,1,0,68,2023-08-01,366294,500040728.31,12.811194298660093
0305,Nefrologia,2023-09,tratamento_2023,1,1,0,0,1,0,69,2023-09-01,336050,447560175.79,12.725018213141341
0305,Nefrologia,2023-10,tratamento_2023,1,1,0,0,1,0,70,2023-10-01,327044,418803352.02,12.697853055090258
0305,Nefrologia,2023-11,tratamento_2023,1,1,0,0,1,0,71,2023-11-01,339989,397081933.65,12.736671484395103
0305,Nefrologia,2023-12,tratamento_2023,1,1,0,0,1,0,72,2023-12-01,330444,446307879.63,12.708195509901996
0305,Nefrologia,2024-01,tratamento_2023,1,1,0,0,1,0,73,2024-01-01,321049,401491732.3,12.679352153222194
0305,Nefrologia,2024-02,tratamento_2023,1,1,0,0,1,0,74,2024-02-01,344262,454323427.18,12.749161179131336
0305,Nefrologia,2024-03,tratamento_2023,1,1,1,0,1,0,75,2024-03-01,359929,467332610.37,12.793664847081077
0305,Nefrologia,2024-04,tratamento_2023,1,1,1,0,1,0,76,2024-04-01,341546,421230707.88,12.741240576634375
0305,Nefrologia,2024-05,tratamento_2023,1,1,1,0,1,0,77,2024-05-01,343643,444961327.68,12.747361516772711
0305,Nefrologia,2024-06,tratamento_2023,1,1,1,0,1,0,78,2024-06-01,379548,508658182.71,12.846738984742458
0305,Nefrologia,2024-07,tratamento_2023,1,1,1,0,1,0,79,2024-07-01,364121,429932536.06,12.805244255298856
0305,Nefrologia,2024-08,tratamento_2023,1,1,1,0,1,0,80,2024-08-01,355348,437256612.33,12.780855684124164
0305,Nefrologia,2024-09,tratamento_2023,1,1,1,0,1,0,81,2024-09-01,342470,392230836.31,12.743942261566733
0305,Nefrologia,2024-10,tratamento_2023,1,1,1,0,1,0,82,2024-10-01,351889,396155477,12.771073905741934
0305,Nefrologia,2024-11,tratamento_2023,1,1,1,0,1,0,83,2024-11-01,328816,394502477.48,12.703256643990617
0305,Nefrologia,2024-12,tratamento_2023,1,1,1,0,1,0,84,2024-12-01,347987,402169486.56,12.759923275403446
0305,Nefrologia,2025-01,tratamento_2023,1,1,1,1,1,0,85,2025-01-01,353295,437135777.28,12.775061511460331
0305,Nefrologia,2025-02,tratamento_2023,1,1,1,1,1,0,86,2025-02-01,365251,467670183.44,12.808342805299528
0305,Nefrologia,2025-03,tratamento_2023,1,1,1,1,1,0,87,2025-03-01,373560,439469398.44,12.83083659016621
0305,Nefrologia,2025-04,tratamento_2023,1,1,1,1,1,0,88,2025-04-01,382535,408187672.94,12.854578045467
0305,Nefrologia,2025-05,tratamento_2023,1,1,1,1,1,0,89,2025-05-01,397309,454621927.4,12.892472111382737
0305,Nefrologia,2025-06,tratamento_2023,1,1,1,1,1,0,90,2025-06-01,391880,453096924.94,12.878713501256895
0305,Nefrologia,2025-07,tratamento_2023,1,1,1,1,1,0,91,2025-07-01,387245,458861962.08,12.866815428981093
0305,Nefrologia,2025-08,tratamento_2023,1,1,1,1,1,0,92,2025-08-01,384471,471647961.69,12.859626243429643
0305,Nefrologia,2025-09,tratamento_2023,1,1,1,1,1,0,93,2025-09-01,385237,436609796.94,12.861616604092433
0401,Peq. cirurgias,2018-01,controle,0,0,0,0,0,0,1,2018-01-01,146036,95632737.46,11.891615293241404
0401,Peq. cirurgias,2018-02,controle,0,0,0,0,0,0,2,2018-02-01,151244,97427965.15,11.926656317495425
0401,Peq. cirurgias,2018-03,controle,0,0,0,0,0,0,3,2018-03-01,161334,103341131.96,11.991238227555812
0401,Peq. cirurgias,2018-04,controle,0,0,0,0,0,0,4,2018-04-01,148853,93860535.06,11.910721238773487
0401,Peq. cirurgias,2018-05,controle,0,0,0,0,0,0,5,2018-05-01,150816,98339220.94,11.923822460297698
0401,Peq. cirurgias,2018-06,controle,0,0,0,0,0,0,6,2018-06-01,161287,94216437.31,11.990946865809548
0401,Peq. cirurgias,2018-07,controle,0,0,0,0,0,0,7,2018-07-01,159178,98161635.82,11.977784634143852
0401,Peq. cirurgias,2018-08,controle,0,0,0,0,0,0,8,2018-08-01,167209,111546257.09,12.027005786456714
0401,Peq. cirurgias,2018-09,controle,0,0,0,0,0,0,9,2018-09-01,141005,86717465.08,11.856557721646434
0401,Peq. cirurgias,2018-10,controle,0,0,0,0,0,0,10,2018-10-01,149623,88351748.9,11.915880759462835
0401,Peq. cirurgias,2018-11,controle,0,0,0,0,0,0,11,2018-11-01,143174,94241398.58,11.871822937262058
0401,Peq. cirurgias,2018-12,controle,0,0,0,0,0,0,12,2018-12-01,137830,78328841.05,11.833783575976684
0401,Peq. cirurgias,2019-01,controle,0,0,0,0,0,0,13,2019-01-01,141981,80918196.61,11.863455567985218
0401,Peq. cirurgias,2019-02,controle,0,0,0,0,0,0,14,2019-02-01,147842,88048791.64,11.903906178877419
0401,Peq. cirurgias,2019-03,controle,0,0,0,0,0,0,15,2019-03-01,154288,100733207.27,11.946582746114622
0401,Peq. cirurgias,2019-04,controle,0,0,0,0,0,0,16,2019-04-01,164586,93728777.41,12.01119458476221
0401,Peq. cirurgias,2019-05,controle,0,0,0,0,0,0,17,2019-05-01,163261,96025645.43,12.00311155132845
0401,Peq. cirurgias,2019-06,controle,0,0,0,0,0,0,18,2019-06-01,163369,104584082.13,12.003772846020555
0401,Peq. cirurgias,2019-07,controle,0,0,0,0,0,0,19,2019-07-01,164965,95165370.06,12.013494671043253
0401,Peq. cirurgias,2019-08,controle,0,0,0,0,0,0,20,2019-08-01,159638,93779582.92,11.980670295048839
0401,Peq. cirurgias,2019-09,controle,0,0,0,0,0,0,21,2019-09-01,154539,90197772.04,11.948208241487574
0401,Peq. cirurgias,2019-10,controle,0,0,0,0,0,0,22,2019-10-01,152802,84602491.04,11.936904789029676
0401,Peq. cirurgias,2019-11,controle,0,0,0,0,0,0,23,2019-11-01,152608,95011561.73,11.935634373812904
0401,Peq. cirurgias,2019-12,controle,0,0,0,0,0,0,24,2019-12-01,151887,99506979.38,11.93089868612158
0401,Peq. cirurgias,2020-01,controle,0,0,0,0,0,0,25,2020-01-01,151732,87796738.52,11.92987767628718
0401,Peq. cirurgias,2020-02,controle,0,0,0,0,0,0,26,2020-02-01,153139,86942869.16,11.939107814667114
0401,Peq. cirurgias,2020-03,controle,0,0,0,0,0,0,27,2020-03-01,82712,46600205.19,11.323132063337559
0401,Peq. cirurgias,2020-04,controle,0,0,0,0,0,0,28,2020-04-01,86863,55419291.24,11.372098956145232
0401,Peq. cirurgias,2020-05,controle,0,0,0,0,0,0,29,2020-05-01,90222,50091495.25,11.410039662460093
0401,Peq. cirurgias,2020-06,controle,0,0,0,0,0,0,30,2020-06-01,91684,50977703.78,11.426114067983265
0401,Peq. cirurgias,2020-07,controle,0,0,0,0,0,0,31,2020-07-01,123488,72990302.19,11.723907362257394
0401,Peq. cirurgias,2020-08,controle,0,0,0,0,0,0,32,2020-08-01,123171,67013809.77,11.721337031523923
0401,Peq. cirurgias,2020-09,controle,0,0,0,0,0,0,33,2020-09-01,111097,66448956.38,11.618167973665507
0401,Peq. cirurgias,2020-10,controle,0,0,0,0,0,0,34,2020-10-01,130487,69786868.58,11.779036547493867
0401,Peq. cirurgias,2020-11,controle,0,0,0,0,0,0,35,2020-11-01,123339,76048190.2,11.722700048545484
0401,Peq. cirurgias,2020-12,controle,0,0,0,0,0,0,36,2020-12-01,129502,72517908.45,11.771459325876567
0401,Peq. cirurgias,2021-01,controle,0,0,0,0,0,0,37,2021-01-01,125314,71417831.21,11.738585846408712
0401,Peq. cirurgias,2021-02,controle,0,0,0,0,0,0,38,2021-02-01,127991,68570661.62,11.759723040948549
0401,Peq. cirurgias,2021-03,controle,0,0,0,0,0,0,39,2021-03-01,124806,67706154.14,11.734523823088082
0401,Peq. cirurgias,2021-04,controle,0,0,0,0,0,0,40,2021-04-01,142563,72474639.8,11.8675463006724
0401,Peq. cirurgias,2021-05,controle,0,0,0,0,0,0,41,2021-05-01,154643,94104973.41,11.94888098007639
0401,Peq. cirurgias,2021-06,controle,0,0,0,0,0,0,42,2021-06-01,149359,76472852.98,11.914114778215604
0401,Peq. cirurgias,2021-07,controle,0,0,0,0,0,0,43,2021-07-01,170014,90638164.77,12.043641947434011
0401,Peq. cirurgias,2021-08,controle,0,0,0,0,0,0,44,2021-08-01,163566,95011252.73,12.004977971312842
0401,Peq. cirurgias,2021-09,controle,0,0,0,0,0,0,45,2021-09-01,160096,94463102.22,11.983535160520672
0401,Peq. cirurgias,2021-10,controle,0,0,0,0,0,0,46,2021-10-01,152643,79956947.25,11.935863691789491
0401,Peq. cirurgias,2021-11,controle,0,0,0,0,0,0,47,2021-11-01,153655,85613490.17,11.942471616584688
0401,Peq. cirurgias,2021-12,controle,0,0,0,0,0,0,48,2021-12-01,155003,86036601.23,11.951206202020016
0401,Peq. cirurgias,2022-01,controle,0,0,0,0,0,0,49,2022-01-01,157502,80448660.85,11.96719978468547
0401,Peq. cirurgias,2022-02,controle,0,0,0,0,0,0,50,2022-02-01,164374,82818691.57,12.009905681914166
0401,Peq. cirurgias,2022-03,controle,0,0,0,0,0,0,51,2022-03-01,167129,86060600.57,12.026527231682971
0401,Peq. cirurgias,2022-04,controle,0,0,0,0,0,0,52,2022-04-01,168972,80280305.99,12.037494217828083
0401,Peq. cirurgias,2022-05,controle,0,0,0,0,0,0,53,2022-05-01,171384,81023487.58,12.051667766730427
0401,Peq. cirurgias,2022-06,controle,0,0,0,0,0,0,54,2022-06-01,177668,79455897.97,12.087677547601887
0401,Peq. cirurgias,2022-07,controle,0,0,0,0,0,0,55,2022-07-01,179788,95922298.71,12.099539220060265
0401,Peq. cirurgias,2022-08,controle,0,0,0,0,0,0,56,2022-08-01,162909,87909714.96,12.000953180060215
0401,Peq. cirurgias,2022-09,controle,0,0,0,0,0,0,57,2022-09-01,170711,87349109.98,12.04773320508146
0401,Peq. cirurgias,2022-10,controle,0,0,0,0,0,0,58,2022-10-01,163452,83032020.37,12.00428076622069
0401,Peq. cirurgias,2022-11,controle,0,0,0,0,0,0,59,2022-11-01,154923,72821880.25,11.950689953073313
0401,Peq. cirurgias,2022-12,controle,0,0,0,0,0,0,60,2022-12-01,161142,78582458.91,11.990047448509257
0401,Peq. cirurgias,2023-01,controle,0,1,0,0,0,0,61,2023-01-01,156934,82171240.25,11.963586985864655
0401,Peq. cirurgias,2023-02,controle,0,1,0,0,0,0,62,2023-02-01,166803,87174291.44,12.024574749434596
0401,Peq. cirurgias,2023-03,controle,0,1,0,0,0,0,63,2023-03-01,164740,81101318.65,12.012129822647996
0401,Peq. cirurgias,2023-04,controle,0,1,0,0,0,0,64,2023-04-01,173300,85239037.39,12.062785246027499
0401,Peq. cirurgias,2023-05,controle,0,1,0,0,0,0,65,2023-05-01,162451,77067511.41,11.998137852501916
0401,Peq. cirurgias,2023-06,controle,0,1,0,0,0,0,66,2023-06-01,181658,84075049.63,12.109886582251887
0401,Peq. cirurgias,2023-07,controle,0,1,0,0,0,0,67,2023-07-01,166688,80625063.71,12.02388507975902
0401,Peq. cirurgias,2023-08,controle,0,1,0,0,0,0,68,2023-08-01,171196,81826970.36,12.050570219171757
0401,Peq. cirurgias,2023-09,controle,0,1,0,0,0,0,69,2023-09-01,166621,79239344.11,12.023483052817802
0401,Peq. cirurgias,2023-10,controle,0,1,0,0,0,0,70,2023-10-01,167009,85502762.33,12.025808969845663
0401,Peq. cirurgias,2023-11,controle,0,1,0,0,0,0,71,2023-11-01,153834,76912996.66,11.943635878434431
0401,Peq. cirurgias,2023-12,controle,0,1,0,0,0,0,72,2023-12-01,158316,72599414.86,11.97235463113279
0401,Peq. cirurgias,2024-01,controle,0,1,0,0,0,0,73,2024-01-01,165448,74414388.14,12.016418269209401
0401,Peq. cirurgias,2024-02,controle,0,1,0,0,0,0,74,2024-02-01,166299,80341272.04,12.021548665181019
0401,Peq. cirurgias,2024-03,controle,0,1,1,0,0,0,75,2024-03-01,171404,78055451.58,12.051784456248924
0401,Peq. cirurgias,2024-04,controle,0,1,1,0,0,0,76,2024-04-01,164030,68700525.61,12.00781071333372
0401,Peq. cirurgias,2024-05,controle,0,1,1,0,0,0,77,2024-05-01,174514,82378315.55,12.069765976815667
0401,Peq. cirurgias,2024-06,controle,0,1,1,0,0,0,78,2024-06-01,168267,70252518.25,12.033313225439906
0401,Peq. cirurgias,2024-07,controle,0,1,1,0,0,0,79,2024-07-01,169350,74167234.74,12.0397287631591
0401,Peq. cirurgias,2024-08,controle,0,1,1,0,0,0,80,2024-08-01,180230,84251093.75,12.101994640437308
0401,Peq. cirurgias,2024-09,controle,0,1,1,0,0,0,81,2024-09-01,167899,73984842.32,12.031123843065632
