competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total,deflator,valor_total_real,valor_medio,valor_medio_real,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,ano,mes,tempo,data
2019-05,BR,0305,Nefrologia,304057,366103489.38,1.361872690774914,498586344.18,1204.0620323820863,1639.7791998868634,tratamento_2023,1,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,BR,0305,Nefrologia,318833,404803932.49,1.3617365171232017,551236297.15,1269.642516583917,1728.918578534844,tratamento_2023,1,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,BR,0305,Nefrologia,304833,343802035.64,1.3591541242870564,467279954.68,1127.8373261425108,1532.904753356756,tratamento_2023,1,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,BR,0305,Nefrologia,315356,389738658.83,1.3576606975197845,529132859.4,1235.8688556108018,1677.8905725592663,tratamento_2023,1,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,BR,0305,Nefrologia,293830,351937008.07,1.358203979111429,478002244.76,1197.7572340128645,1626.7986412551475,tratamento_2023,1,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,BR,0305,Nefrologia,284428,367760163.75,1.3568471319794495,498994323.44,1292.9815761809666,1754.3783433417245,tratamento_2023,1,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,BR,0305,Nefrologia,273647,323883930.38,1.349962324126405,437231103.4,1183.5829750737264,1597.7924238160842,tratamento_2023,1,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,BR,0305,Nefrologia,269093,320075776.25,1.334614260134854,427177695.31,1189.4615476805416,1587.4723434277369,tratamento_2023,1,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,BR,0305,Nefrologia,278272,312387410.97,1.3318174435034964,416043003.06,1122.5973542792665,1495.0947384573367,tratamento_2023,1,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,BR,0305,Nefrologia,305727,340465124.32,1.3284962029960066,452306624.91,1113.6246531055483,1479.4461232079602,tratamento_2023,1,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,BR,0305,Nefrologia,179699,225768520.91,1.3275669061616937,299722816.81,1256.3704912659502,1667.915886065031,tratamento_2023,1,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,BR,0305,Nefrologia,175628,221039828.49,1.3316951611612935,294357670.02,1258.5682720864554,1676.029277905573,tratamento_2023,1,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,BR,0305,Nefrologia,176015,211396656.04,1.3367749058033465,282589744.97,1201.0150046302872,1605.4867197113883,tratamento_2023,1,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,BR,0305,Nefrologia,168858,210667610.27,1.333308304212394,280884874.2,1247.6021880514988,1663.4383576733112,tratamento_2023,1,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,BR,0305,Nefrologia,238431,309027511.7,1.328525612009161,410550964.11,1296.0878061158155,1721.8858458421935,tratamento_2023,1,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,BR,0305,Nefrologia,238567,281108872.48,1.325344784526298,372566178.03,1178.3225361428865,1561.683627785905,tratamento_2023,1,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,BR,0305,Nefrologia,227766,266216917.08,1.3169165188059402,350585455.69,1168.8176333605543,1539.2352488518918,tratamento_2023,1,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,BR,0305,Nefrologia,258637,308178451.13,1.3056876053995046,402384783.89,1191.5481973963508,1555.7897125701272,tratamento_2023,1,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,BR,0305,Nefrologia,229050,287035630.97,1.2941694968772963,371472758.12,1253.1570878410828,1621.7976778869242,tratamento_2023,1,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,BR,0305,Nefrologia,253236,282362183.22,1.2769309293313236,360557005.03,1115.0159662133347,1423.7983739673664,tratamento_2023,1,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,BR,0305,Nefrologia,234481,276608523.89,1.2737465629240137,352329156.58,1179.662846413995,1502.5914960273967,tratamento_2023,1,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,BR,0305,Nefrologia,246211,320878529.23,1.2628857455126057,405232920.61,1303.2664228243254,1645.876588007847,tratamento_2023,1,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,BR,0305,Nefrologia,244676,312510999.47,1.2512491286164722,391029115.77,1277.2441901535092,1598.1506799604374,tratamento_2023,1,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,BR,0305,Nefrologia,272985,340637030.55,1.2473822436611226,424904583.44,1247.8232523765043,1556.51256823635,tratamento_2023,1,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,BR,0305,Nefrologia,282132,320023105.7,1.2371141958356864,395905127.06,1134.3027579289126,1403.2620442204359,tratamento_2023,1,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,BR,0305,Nefrologia,274026,342754032.44,1.2305920579286644,421790390.14,1250.8084358418544,1539.2349271237035,tratamento_2023,1,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,BR,0305,Nefrologia,307759,406142234.48,1.2188907071401192,495042995.38,1319.6762222388297,1608.541083705107,tratamento_2023,1,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,BR,0305,Nefrologia,311750,398752440.24,1.2083778201052038,481843604.5,1279.0775949959905,1545.6089959903768,tratamento_2023,1,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,BR,0305,Nefrologia,314437,411893420.6,1.1945213721878252,492015493.97,1309.9394174349711,1564.7506303965502,tratamento_2023,1,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,BR,0305,Nefrologia,299262,363748429.01,1.1797741947534075,429141009.93,1215.484856112704,1433.9976673617098,tratamento_2023,1,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,BR,0305,Nefrologia,299858,350987927.02,1.1686718125343314,410189696.85,1170.5137999319677,1367.9464841691736,tratamento_2023,1,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,BR,0305,Nefrologia,304329,332817738.23,1.1602023354852886,386135917.19,1093.6116447331672,1268.8107843485175,tratamento_2023,1,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,BR,0305,Nefrologia,296634,323698338.33,1.153970892664898,373538460.44,1091.2381531786646,1259.257065744318,tratamento_2023,1,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,BR,0305,Nefrologia,317700,401784468.49,1.142432326170575,459011564.96,1264.6662527226945,1444.7956089392508,tratamento_2023,1,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,BR,0305,Nefrologia,306339,332853393.51,1.1242199627736422,374200429.66,1086.552458257029,1221.5239641704127,tratamento_2023,1,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,BR,0305,Nefrologia,323424,384984359.69,1.1124282236034455,428267467.37,1190.3394914724943,1324.16724599906,tratamento_2023,1,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,BR,0305,Nefrologia,319119,357493307.55,1.1072242695366237,395825266.32,1120.2507765128369,1240.3688477339174,tratamento_2023,1,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,BR,0305,Nefrologia,333889,439968278.7,1.0998552394324266,483901416.51,1317.7082165030893,1449.2882859573092,tratamento_2023,1,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,BR,0305,Nefrologia,313094,345816872.96,1.1073854605642637,382952577.13,1104.5145322491007,1223.1233339827656,tratamento_2023,1,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,BR,0305,Nefrologia,325573,358347883.9,1.1113864517907102,398262983.19,1100.66831064001,1223.2678483473753,tratamento_2023,1,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,BR,0305,Nefrologia,309402,397718909.35,1.114618846445402,443304991.95,1285.4438864325377,1432.779981868249,tratamento_2023,1,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,BR,0305,Nefrologia,307454,381308587.63,1.1080811675568163,422520864.98,1240.2134551184893,1374.257173365772,tratamento_2023,1,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,BR,0305,Nefrologia,295669,357816273.44,1.103556585556037,394870504.97,1210.1920507053496,1335.5154073304948,tratamento_2023,1,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,BR,0305,Nefrologia,298579,371831901.58,1.096756694052909,407809127.12,1245.3384249394633,1365.8332539126998,tratamento_2023,1,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,BR,0305,Nefrologia,339937,408198336.19,1.0909745290489494,445333987.58,1200.8058439946226,1310.0485901211107,tratamento_2023,1,1,0,0,1,0,2023,1,61,2023-01-01
2023-02,BR,0305,Nefrologia,313476,388533362.05,1.0818866809291443,420349069.5,1239.4357528168025,1340.9290328446198,tratamento_2023,1,1,0,0,1,0,2023,2,62,2023-02-01
2023-03,BR,0305,Nefrologia,352592,406912045.07,1.0742594389128632,437129105.22,1154.059210277034,1239.758999693697,tratamento_2023,1,1,0,0,1,0,2023,3,63,2023-03-01
2023-04,BR,0305,Nefrologia,356977,425116881.11,1.0677461871711194,453916928.91,1190.880311924858,1271.5579124425383,tratamento_2023,1,1,0,0,1,0,2023,4,64,2023-04-01
2023-05,BR,0305,Nefrologia,352371,398704975.26,1.0652960063564991,424738817.86,1131.4920219314301,1205.3739321907876,tratamento_2023,1,1,0,0,1,0,2023,5,65,2023-05-01
2023-06,BR,0305,Nefrologia,351750,455802739.99,1.066148925496897,485953601.48,1295.8144704761905,1381.531205344705,tratamento_2023,1,1,0,0,1,0,2023,6,66,2023-06-01
2023-07,BR,0305,Nefrologia,362384,455720612.95,1.0648710802006562,485283701.38,1257.5627316603382,1339.1421844783433,tratamento_2023,1,1,0,0,1,0,2023,7,67,2023-07-01
2023-08,BR,0305,Nefrologia,366294,470658684.7,1.0624274969576537,500040728.31,1284.9205411500052,1365.134914331111,tratamento_2023,1,1,0,0,1,0,2023,8,68,2023-08-01
2023-09,BR,0305,Nefrologia,336050,422357133.58,1.059672348850642,447560175.79,1256.8282504984377,1331.8261442940038,tratamento_2023,1,1,0,0,1,0,2023,9,69,2023-09-01
2023-10,BR,0305,Nefrologia,327044,396168193.42,1.0571352243122925,418803352.02,1211.3605307542716,1280.5718864128373,tratamento_2023,1,1,0,0,1,0,2023,10,70,2023-10-01
2023-11,BR,0305,Nefrologia,339989,376672495.54,1.0541835104829405,397081933.65,1107.896124698152,1167.9258259826051,tratamento_2023,1,1,0,0,1,0,2023,11,71,2023-11-01
2023-12,BR,0305,Nefrologia,330444,425739161.44,1.048312957918596,446307879.63,1288.385207296849,1350.6309075970512,tratamento_2023,1,1,0,0,1,0,2023,12,72,2023-12-01
2024-01,BR,0305,Nefrologia,321049,384596979.87,1.043928458393344,401491732.3,1197.938569719887,1250.5621643425147,tratamento_2023,1,1,0,0,1,0,2024,1,73,2024-01-01
2024-02,BR,0305,Nefrologia,344262,438817725.43,1.0353351764289835,454323427.18,1274.6621045308516,1319.7025148869175,tratamento_2023,1,1,0,0,1,0,2024,2,74,2024-02-01
2024-03,BR,0305,Nefrologia,359929,452105128.08,1.0336812863707905,467332610.37,1256.0953079079484,1298.4022136865883,tratamento_2023,1,1,1,0,1,0,2024,3,75,2024-03-01
2024-04,BR,0305,Nefrologia,341546,409053922.27,1.0297681673349175,421230707.88,1197.653968338086,1233.3059320852828,tratamento_2023,1,1,1,0,1,0,2024,4,76,2024-04-01
2024-05,BR,0305,Nefrologia,343643,434086199.17,1.0250529238850463,444961327.68,1263.1894121806642,1294.8360003841196,tratamento_2023,1,1,1,0,1,0,2024,5,77,2024-05-01
2024-06,BR,0305,Nefrologia,379548,497268339.05,1.0229048237551606,508658182.71,1310.1592922370821,1340.1682599038857,tratamento_2023,1,1,1,0,1,0,2024,6,78,2024-06-01
2024-07,BR,0305,Nefrologia,364121,421902673.32,1.0190325002541945,429932536.06,1158.688110051329,1180.7408418080802,tratamento_2023,1,1,1,0,1,0,2024,7,79,2024-07-01
2024-08,BR,0305,Nefrologia,355348,429004139.61,1.0192363475236994,437256612.33,1207.2788917061584,1230.502528028862,tratamento_2023,1,1,1,0,1,0,2024,8,80,2024-08-01
2024-09,BR,0305,Nefrologia,342470,386521392.16,1.014771353568,392230836.31,1128.6284701141706,1145.2998403071801,tratamento_2023,1,1,1,0,1,0,2024,9,81,2024-09-01
2024-10,BR,0305,Nefrologia,351889,392575082.33,1.00912028,396155477,1115.621921486605,1125.7967057793792,tratamento_2023,1,1,1,0,1,0,2024,10,82,2024-10-01
2024-11,BR,0305,Nefrologia,328816,392461676.76,1.0052,394502477.48,1193.560157534913,1199.7666703566738,tratamento_2023,1,1,1,0,1,0,2024,11,83,2024-11-01
2024-12,BR,0305,Nefrologia,347987,402169486.56,1,402169486.56,1155.7026169368396,1155.7026169368396,tratamento_2023,1,1,1,0,1,0,2024,12,84,2024-12-01
2025-01,BR,0305,Nefrologia,353295,437835194.52,0.998402555910543,437135777.28,1239.2906622510932,1237.3109647178703,tratamento_2023,1,1,1,1,1,0,2025,1,85,2025-01-01
2025-02,BR,0305,Nefrologia,365251,474554737.5,0.9854926028136836,467670183.44,1299.2565044311993,1280.4076742842592,tratamento_2023,1,1,1,1,1,0,2025,2,86,2025-02-01
2025-03,BR,0305,Nefrologia,373560,448436067.21,0.9800045771814674,439469398.44,1200.4391990844845,1176.435909733376,tratamento_2023,1,1,1,1,1,0,2025,3,87,2025-03-01
2025-04,BR,0305,Nefrologia,382535,418307107.41,0.9758086002006048,408187672.94,1093.5132926660306,1067.0596754283922,tratamento_2023,1,1,1,1,1,0,2025,4,88,2025-04-01
2025-05,BR,0305,Nefrologia,397309,467569732.68,0.9723082903553256,454621927.4,1176.8415331140245,1144.2527790712015,tratamento_2023,1,1,1,1,1,0,2025,5,89,2025-05-01
2025-06,BR,0305,Nefrologia,391880,467306101.2,0.969593428754812,453096924.94,1192.4724436051852,1156.2134452893742,tratamento_2023,1,1,1,1,1,0,2025,6,90,2025-06-01
2025-07,BR,0305,Nefrologia,387245,474766336.8,0.9665006267492148,458861962.08,1226.0102436442046,1184.9396688917868,tratamento_2023,1,1,1,1,1,0,2025,7,91,2025-07-01
2025-08,BR,0305,Nefrologia,384471,488873897.17,0.9647640514565928,471647961.69,1271.5494723139068,1226.7452205497943,tratamento_2023,1,1,1,1,1,0,2025,8,92,2025-08-01
2025-09,BR,0305,Nefrologia,385237,453687428.31,0.9623581560664268,436609796.94,1177.6839408208455,1133.3537457201671,tratamento_2023,1,1,1,1,1,0,2025,9,93,2025-09-01
2018-01,BR,0401,Peq. cirurgias,146036,66409438.32,1.4400473769328803,95632737.46,454.74703716891725,654.8572780684215,controle,0,0,0,0,0,0,2018,1,1,2018-01-01
2018-02,BR,0401,Peq. cirurgias,151244,67872582.67,1.435453924374881,97427965.15,448.76215036629554,644.17738984687,controle,0,0,0,0,0,0,2018,2,2,2018-02-01
2018-03,BR,0401,Peq. cirurgias,161334,72056746.11,1.4341631775151176,103341131.96,446.63087824017254,640.541559497688,controle,0,0,0,0,0,0,2018,3,3,2018-03-01
2018-04,BR,0401,Peq. cirurgias,148853,65590185.07,1.4310149446369165,93860535.06,440.63730707476503,630.5585716109182,controle,0,0,0,0,0,0,2018,4,4,2018-04-01
2018-05,BR,0401,Peq. cirurgias,150816,68994791.56,1.4253136898774068,98339220.94,457.4766043390622,652.0476669584128,controle,0,0,0,0,0,0,2018,5,5,2018-05-01
2018-06,BR,0401,Peq. cirurgias,161287,66935135.12,1.407578204500698,94216437.31,415.0063868755696,584.1539448932648,controle,0,0,0,0,0,0,2018,6,6,2018-06-01
2018-07,BR,0401,Peq. cirurgias,159178,69968097.62,1.4029484745347331,98161635.82,439.5588436844288,616.6784092022766,controle,0,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,BR,0401,Peq. cirurgias,167209,79436891.29,1.4042122655737497,111546257.09,475.0754522184811,667.1067770873577,controle,0,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,BR,0401,Peq. cirurgias,141005,62051664.87,1.3975042451968052,86717465.08,440.0671243572923,614.9956744796284,controle,0,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,BR,0401,Peq. cirurgias,149623,63505590.11,1.391243648777307,88351748.9,424.4373532812469,590.4957720403949,controle,0,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,BR,0401,Peq. cirurgias,143174,67596708.69,1.394171408735652,94241398.58,472.12977698464806,658.229836283124,controle,0,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,BR,0401,Peq. cirurgias,137830,56267352.65,1.392083283809937,78328841.05,408.23734056446347,568.3003776391206,controle,0,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,BR,0401,Peq. cirurgias,141981,58313418.3,1.387642826764291,80918196.61,410.7128298856889,569.922712264317,controle,0,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,BR,0401,Peq. cirurgias,147842,63724900.77,1.3817015102701298,88048791.64,431.03381156910757,595.560068451455,controle,0,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,BR,0401,Peq. cirurgias,154288,73451976.11,1.3714158910869771,100733207.27,476.07057003785127,652.8907450352588,controle,0,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,BR,0401,Peq. cirurgias,164586,68734095.95,1.3636431252729215,93728777.41,417.618120314,569.4820787308762,controle,0,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,BR,0401,Peq. cirurgias,163261,70510001.47,1.361872690774914,96025645.43,431.8851499745806,588.1725913108459,controle,0,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,BR,0401,Peq. cirurgias,163369,76801995.7,1.3617365171232017,104584082.13,470.11364273515784,640.1709144941818,controle,0,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,BR,0401,Peq. cirurgias,164965,70018085.78,1.3591541242870564,95165370.06,424.4420681962841,576.882187494317,controle,0,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,BR,0401,Peq. cirurgias,159638,69074388.83,1.3576606975197845,93779582.92,432.69390013655897,587.4515022738947,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,BR,0401,Peq. cirurgias,154539,66409591.95,1.358203979111429,90197772.04,429.72707180711666,583.6570188754943,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,BR,0401,Peq. cirurgias,152802,62352264.34,1.3568471319794495,84602491.04,408.0592161097368,553.6739770421854,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,BR,0401,Peq. cirurgias,152608,70380898.81,1.349962324126405,95011561.73,461.1874790967708,622.5857211286434,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,BR,0401,Peq. cirurgias,151887,74558606.45,1.334614260134854,99506979.38,490.8820797698289,655.1382236794459,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,BR,0401,Peq. cirurgias,151732,65922502.33,1.3318174435034964,87796738.52,434.46670662747476,578.6303384915509,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,BR,0401,Peq. cirurgias,153139,65444574.82,1.3284962029960066,86942869.16,427.3540693095815,567.7382584449422,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,BR,0401,Peq. cirurgias,82712,35101963.58,1.3275669061616937,46600205.19,424.3877983847567,563.4031965132024,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,BR,0401,Peq. cirurgias,86863,41615598.57,1.3316951611612935,55419291.24,479.09464985091466,638.0080268929233,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,BR,0401,Peq. cirurgias,90222,37471899.74,1.3367749058033465,50091495.25,415.3299609851256,555.2026695262796,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,BR,0401,Peq. cirurgias,91684,38233995.56,1.333308304212394,50977703.78,417.0192788272763,556.0152674403386,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,BR,0401,Peq. cirurgias,123488,54940831.8,1.328525612009161,72990302.19,444.90826477066594,591.072024731148,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,BR,0401,Peq. cirurgias,123171,50563302.89,1.325344784526298,67013809.77,410.51305006860383,544.0713298584894,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,BR,0401,Peq. cirurgias,111097,50457986.84,1.3169165188059402,66448956.38,454.1795623644203,598.1165682241644,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,BR,0401,Peq. cirurgias,130487,53448365.67,1.3056876053995046,69786868.58,409.60682420471005,534.8185534191146,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,BR,0401,Peq. cirurgias,123339,58762156.26,1.2941694968772963,76048190.2,476.42802568530635,616.5786182797007,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,BR,0401,Peq. cirurgias,129502,56790783.89,1.2769309293313236,72517908.45,438.53209904094143,559.9752007691001,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,BR,0401,Peq. cirurgias,125314,56069106.12,1.2737465629240137,71417831.21,447.42890754424883,569.9110331646903,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,BR,0401,Peq. cirurgias,127991,54296805.44,1.2628857455126057,68570661.62,424.2236207233321,535.7459635443117,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,BR,0401,Peq. cirurgias,124806,54110850.18,1.2512491286164722,67706154.14,433.559686072785,542.4911794304761,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,BR,0401,Peq. cirurgias,142563,58101388.06,1.2473822436611226,72474639.8,407.54885952175533,508.36921080504754,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,BR,0401,Peq. cirurgias,154643,76068138.03,1.2371141958356864,94104973.41,491.89512638787403,608.5304437316917,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,BR,0401,Peq. cirurgias,149359,62143138.73,1.2305920579286644,76472852.98,416.06557843852727,512.006996431417,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,BR,0401,Peq. cirurgias,170014,74361191.07,1.2188907071401192,90638164.77,437.38275124401514,533.1217709718023,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,BR,0401,Peq. cirurgias,163566,78627107.47,1.2083778201052038,95011252.73,480.7056935426678,580.8740981010724,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,BR,0401,Peq. cirurgias,160096,79080294.77,1.1945213721878252,94463102.22,493.95546903108135,590.0403646562063,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,BR,0401,Peq. cirurgias,152643,67773093.87,1.1797741947534075,79956947.25,443.9973917572375,523.8166653564199,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,BR,0401,Peq. cirurgias,153655,73257084.88,1.1686718125343314,85613490.17,476.7634302821255,557.1799822329244,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,BR,0401,Peq. cirurgias,155003,74156548.9,1.1602023354852886,86036601.23,478.4200879982968,555.0641034689652,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,BR,0401,Peq. cirurgias,157502,69714636.1,1.153970892664898,80448660.85,442.62698949854604,510.77866217571835,controle,0,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,BR,0401,Peq. cirurgias,164374,72493301.94,1.142432326170575,82818691.57,441.0265731806733,503.8430139194763,controle,0,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,BR,0401,Peq. cirurgias,167129,76551389.78,1.1242199627736422,86060600.57,458.03774198373713,514.9351732494061,controle,0,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,BR,0401,Peq. cirurgias,168972,72166728.86,1.1124282236034455,80280305.99,427.0928252018086,475.11011285893517,controle,0,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,BR,0401,Peq. cirurgias,171384,73177123.92,1.1072242695366237,81023487.58,426.97757036829574,472.7599284647342,controle,0,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,BR,0401,Peq. cirurgias,177668,72242141.62,1.0998552394324266,79455897.97,406.6131302204111,447.21558170295157,controle,0,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,BR,0401,Peq. cirurgias,179788,86620514.83,1.1073854605642637,95922298.71,481.7925269205954,533.5300393240927,controle,0,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,BR,0401,Peq. cirurgias,162909,79099142.17,1.1113864517907102,87909714.96,485.54188025216536,539.6246675137653,controle,0,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,BR,0401,Peq. cirurgias,170711,78366797.99,1.114618846445402,87349109.98,459.06120865087775,511.67827486219403,controle,0,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,BR,0401,Peq. cirurgias,163452,74933157.25,1.1080811675568163,83032020.37,458.4413604605634,507.990237929178,controle,0,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,BR,0401,Peq. cirurgias,154923,65988351.85,1.103556585556037,72821880.25,425.9428996985599,470.05209200699704,controle,0,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,BR,0401,Peq. cirurgias,161142,71649855.74,1.096756694052909,78582458.91,444.63799468791495,487.6596970994526,controle,0,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,BR,0401,Peq. cirurgias,156934,75319118.88,1.0909745290489494,82171240.25,479.9413694929078,523.6038095632559,controle,0,1,0,0,0,0,2023,1,61,2023-01-01
2023-02,BR,0401,Peq. cirurgias,166803,80576175.84,1.0818866809291443,87174291.44,483.06191039729504,522.6182469140243,controle,0,1,0,0,0,0,2023,2,62,2023-02-01
2023-03,BR,0401,Peq. cirurgias,164740,75495095.24,1.0742594389128632,81101318.65,458.26815126866575,492.2988870341144,controle,0,1,0,0,0,0,2023,3,63,2023-03-01
2023-04,BR,0401,Peq. cirurgias,173300,79830804.75,1.0677461871711194,85239037.39,460.6509218118869,491.8582653779573,controle,0,1,0,0,0,0,2023,4,64,2023-04-01
2023-05,BR,0401,Peq. cirurgias,162451,72343753.24,1.0652960063564991,77067511.41,445.3266107318514,474.4046599282245,controle,0,1,0,0,0,0,2023,5,65,2023-05-01
2023-06,BR,0401,Peq. cirurgias,181658,78858635.62,1.066148925496897,84075049.63,434.1049423642229,462.8205178412181,controle,0,1,0,0,0,0,2023,6,66,2023-06-01
2023-07,BR,0401,Peq. cirurgias,166688,75713450.4,1.0648710802006562,80625063.71,454.22256191207526,483.68847013582257,controle,0,1,0,0,0,0,2023,7,67,2023-07-01
2023-08,BR,0401,Peq. cirurgias,171196,77018874.79,1.0624274969576537,81826970.36,449.8871164630015,477.97244304773477,controle,0,1,0,0,0,0,2023,8,68,2023-08-01
2023-09,BR,0401,Peq. cirurgias,166621,74777212.22,1.059672348850642,79239344.11,448.7862407499655,475.56636984533765,controle,0,1,0,0,0,0,2023,9,69,2023-09-01
2023-10,BR,0401,Peq. cirurgias,167009,80881575.38,1.0571352243122925,85502762.33,484.29471094372155,511.964997874366,controle,0,1,0,0,0,0,2023,10,70,2023-10-01
2023-11,BR,0401,Peq. cirurgias,153834,72959779.67,1.0541835104829405,76912996.66,474.2760356618173,499.97397623412246,controle,0,1,0,0,0,0,2023,11,71,2023-11-01
2023-12,BR,0401,Peq. cirurgias,158316,69253570.04,1.048312957918596,72599414.86,437.4388567169459,458.57282182470504,controle,0,1,0,0,0,0,2023,12,72,2023-12-01
2024-01,BR,0401,Peq. cirurgias,165448,71283034.33,1.043928458393344,74414388.14,430.8485707291717,449.77508425608045,controle,0,1,0,0,0,0,2024,1,73,2024-01-01
2024-02,BR,0401,Peq. cirurgias,166299,77599287.52,1.0353351764289835,80341272.04,466.6251000908003,483.11338035706774,controle,0,1,0,0,0,0,2024,2,74,2024-02-01
2024-03,BR,0401,Peq. cirurgias,171404,75512106.69,1.0336812863707905,78055451.58,440.55043458729085,455.3887399360575,controle,0,1,1,0,0,0,2024,3,75,2024-03-01
