competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total,deflator,valor_total_real,valor_medio,valor_medio_real,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,ano,mes,tempo,data
2019-12,BR,0204,Radiologia,3293662,85492334.76,1.334614260134854,114099289.1,25.956620551835616,34.64207593250309,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,BR,0204,Radiologia,3288418,83854287.39,1.3318174435034964,111678602.66,25.499886994293306,33.96119430680649,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,BR,0204,Radiologia,3356335,86806956.81,1.3284962029960066,115322712.52,25.86361516654327,34.35971454577687,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,BR,0204,Radiologia,1498799,35509415.19,1.3275669061616937,47141124.46,23.69191278483639,31.45259935454988,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,BR,0204,Radiologia,1568814,39331713.91,1.3316951611612935,52377853.09,25.07098605060893,33.38691080650734,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,BR,0204,Radiologia,1611514,41282153.67,1.3367749058033465,55184947.08,25.616999709589866,34.24416237153385,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,BR,0204,Radiologia,2261575,53656535.69,1.333308304212394,71540704.61,23.725295729745863,31.633133816035286,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,BR,0204,Radiologia,2231124,56786909.05,1.328525612009161,75442863.1,25.4521528386589,33.81383692703767,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,BR,0204,Radiologia,2189124,57980340.88,1.325344784526298,76843942.39,26.485635752017703,35.10259920863322,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,BR,0204,Radiologia,2775789,69802294.92,1.3169165188059402,91923795.23,25.146830295818596,33.116276211916684,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,BR,0204,Radiologia,2675053,62421867.25,1.3056876053995046,81503458.37,23.334815141980364,30.467978903595558,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,BR,0204,Radiologia,2671357,68568598.46,1.2941694968772963,88739388.57,25.66807748271758,33.218842921406605,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,BR,0204,Radiologia,2619897,69082479.68,1.2769309293313236,88213554.98,26.368395276608204,33.670619486185906,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,BR,0204,Radiologia,2535198,64155392.74,1.2737465629240137,81717711,25.305870681501013,32.23326580409104,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,BR,0204,Radiologia,2594367,65930872.45,1.2628857455126057,83263159.01,25.413086294267544,32.093824431932724,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,BR,0204,Radiologia,2559891,66370020.78,1.2512491286164722,83045430.67,25.92689328569068,32.441002632533966,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,BR,0204,Radiologia,3040093,80620720.75,1.2473822436611226,100564855.53,26.519162653905653,33.07953260969319,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,BR,0204,Radiologia,3056048,72823338.1,1.2371141958356864,90090785.35,23.829252060177062,29.47950599925132,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,BR,0204,Radiologia,3083135,73862591.95,1.2305920579286644,90894719.03,23.956976243336733,29.481264696485884,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,BR,0204,Radiologia,3511757,87637862.01,1.2188907071401192,106820975.6,24.95555985508109,30.41809999951591,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,BR,0204,Radiologia,3512236,84808923.27,1.2083778201052038,102481221.83,24.14670405690278,29.178341612010126,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,BR,0204,Radiologia,3508369,83613840.85,1.1945213721878252,99878519.91,23.8326814682264,28.4686473714709,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,BR,0204,Radiologia,3577264,85235954.86,1.1797741947534075,100559180.01,23.827135727192626,28.110639866109967,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,BR,0204,Radiologia,3333927,78694982.17,1.1686718125343314,91968607.45,23.604290726821553,27.585669227310618,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,BR,0204,Radiologia,3330187,84858256.02,1.1602023354852886,98452746.82,25.48152882105419,29.56372925003911,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,BR,0204,Radiologia,3295789,79597456.15,1.153970892664898,91853147.53,24.151259728702293,27.869850748940543,controle,0,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,BR,0204,Radiologia,3578715,84486738.8,1.142432326170575,96520381.54,23.60812157436398,26.97068124731922,controle,0,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,BR,0204,Radiologia,3559820,89239463.86,1.1242199627736422,100324786.74,25.06853263929075,28.182544830918417,controle,0,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,BR,0204,Radiologia,3753762,92687528.99,1.1124282236034455,103108223.22,24.691903479762434,27.467970324170793,controle,0,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,BR,0204,Radiologia,3633736,84942643.06,1.1072242695366237,94050555.91,23.37611842467367,25.882605646089864,controle,0,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,BR,0204,Radiologia,3773631,100669112.5,1.0998552394324266,110721450.83,26.67698895307994,29.340826071759533,controle,0,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,BR,0204,Radiologia,3721970,91424995.76,1.1073854605642637,101242711.04,24.563603618513852,27.20137750707287,controle,0,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,BR,0204,Radiologia,3531568,83909649.57,1.1113864517907102,93256047.71,23.759885005753816,26.40641429246159,controle,0,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,BR,0204,Radiologia,3520414,84331134.65,1.114618846445402,93997072.02,23.95489128551358,26.70057329052776,controle,0,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,BR,0204,Radiologia,3524961,93066869.27,1.1080811675568163,103125645.16,26.402240838976656,29.255825854527185,controle,0,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,BR,0204,Radiologia,3431799,80132352.77,1.103556585556037,88430585.62,23.349955160544074,25.767996791187365,controle,0,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,BR,0204,Radiologia,3514047,93200776.14,1.096756694052909,102218575.12,26.522347635077164,29.08856231006586,controle,0,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,BR,0204,Radiologia,3585936,85504817.13,1.0909745290489494,93283577.6,23.844490568152917,26.013731868053416,controle,0,1,0,0,0,0,2023,1,61,2023-01-01
2023-02,BR,0204,Radiologia,3668181,94092391.33,1.0818866809291443,101797304.96,25.65096742227278,27.751440008003964,controle,0,1,0,0,0,0,2023,2,62,2023-02-01
2023-03,BR,0204,Radiologia,3560809,83870763.42,1.0742594389128632,90098959.25,23.553850661464853,25.302946395046742,controle,0,1,0,0,0,0,2023,3,63,2023-03-01
2023-04,BR,0204,Radiologia,3664392,89914952.4,1.0677461871711194,96006347.59,24.537481906957556,26.199802747631804,controle,0,1,0,0,0,0,2023,4,64,2023-04-01
2023-05,BR,0204,Radiologia,3728701,92391790.83,1.0652960063564991,98424605.79,24.778546424076374,26.396486548532586,controle,0,1,0,0,0,0,2023,5,65,2023-05-01
2023-06,BR,0204,Radiologia,3846873,90184948.23,1.066148925496897,96150585.65,23.44370303620629,24.994478801353726,controle,0,1,0,0,0,0,2023,6,66,2023-06-01
2023-07,BR,0204,Radiologia,3650092,90911799.86,1.0648710802006562,96809346.52,24.90671464171314,26.52244012479685,controle,0,1,0,0,0,0,2023,7,67,2023-07-01
2023-08,BR,0204,Radiologia,3612904,95203637.15,1.0624274969576537,101146961.92,26.351001064517632,27.996028103708262,controle,0,1,0,0,0,0,2023,8,68,2023-08-01
2023-09,BR,0204,Radiologia,3579382,87457240.54,1.059672348850642,92676019.51,24.433614668677443,25.8916258477022,controle,0,1,0,0,0,0,2023,9,69,2023-09-01
2023-10,BR,0204,Radiologia,3649062,89748739.33,1.0571352243122925,94876553.68,24.595016289117588,26.00025806083865,controle,0,1,0,0,0,0,2023,10,70,2023-10-01
2023-11,BR,0204,Radiologia,3597911,86554588.42,1.0541835104829405,91244419.87,24.056900912779668,25.3603882558518,controle,0,1,0,0,0,0,2023,11,71,2023-11-01
2023-12,BR,0204,Radiologia,3621458,93171752.04,1.048312957918596,97673154.98,25.72769090239346,26.970671751543165,controle,0,1,0,0,0,0,2023,12,72,2023-12-01
2024-01,BR,0204,Radiologia,3756133,89631426.15,1.043928458393344,93568796.52,23.86268701081671,24.9109380631623,controle,0,1,0,0,0,0,2024,1,73,2024-01-01
2024-02,BR,0204,Radiologia,3550054,88699184.1,1.0353351764289835,91833385.42,24.985305603802082,25.868165785647204,controle,0,1,0,0,0,0,2024,2,74,2024-02-01
2024-03,BR,0204,Radiologia,3836925,98294374.51,1.0336812863707905,101605055.49,25.618007782273565,26.480855239547292,controle,0,1,1,0,0,0,2024,3,75,2024-03-01
2024-04,BR,0204,Radiologia,3723363,93147346.98,1.0297681673349175,95920172.79,25.01699323434218,25.761703274700857,controle,0,1,1,0,0,0,2024,4,76,2024-04-01
2024-05,BR,0204,Radiologia,3969068,96032123.83,1.0250529238850463,98438009.32,24.19513191257998,24.80129071106869,controle,0,1,1,0,0,0,2024,5,77,2024-05-01
2024-06,BR,0204,Radiologia,3830738,89562677.68,1.0229048237551606,91614095.03,23.380006066716128,23.915520985773497,controle,0,1,1,0,0,0,2024,6,78,2024-06-01
2024-07,BR,0204,Radiologia,3837018,99323686.26,1.0190325002541945,101214064.34,25.885645118162074,26.378313664413355,controle,0,1,1,0,0,0,2024,7,79,2024-07-01
2024-08,BR,0204,Radiologia,3667387,95872011.49,1.0192363475236994,97716238.82,26.141776553715218,26.644648852166405,controle,0,1,1,0,0,0,2024,8,80,2024-08-01
2024-09,BR,0204,Radiologia,3594881,87854333.1,1.014771353568,89152060.52,24.438731935772005,24.799725086866573,controle,0,1,1,0,0,0,2024,9,81,2024-09-01
2024-10,BR,0204,Radiologia,3646703,90051811.12,1.00912028,90873108.85,24.694034891242858,24.919251403253842,controle,0,1,1,0,0,0,2024,10,82,2024-10-01
2024-11,BR,0204,Radiologia,3612342,94582620.53,1.0052,95074450.16,26.183185459737754,26.319338025026422,controle,0,1,1,0,0,0,2024,11,83,2024-11-01
2024-12,BR,0204,Radiologia,3511413,85224039.3,1,85224039.3,24.270582611615325,24.270582611615325,controle,0,1,1,0,0,0,2024,12,84,2024-12-01
2025-01,BR,0204,Radiologia,3804028,88635982.98,0.998402555910543,88494391.95,23.300560085256997,23.263338742511884,controle,0,1,1,1,0,0,2025,1,85,2025-01-01
2025-02,BR,0204,Radiologia,3977354,101371683.92,0.9854926028136836,99901044.64,25.48721685824294,25.117463680627875,controle,0,1,1,1,0,0,2025,2,86,2025-02-01
2025-03,BR,0204,Radiologia,3814203,90298317.51,0.9800045771814674,88492764.47,23.67422958610226,23.200853355209464,controle,0,1,1,1,0,0,2025,3,87,2025-03-01
2025-04,BR,0204,Radiologia,3865090,100721207.81,0.9758086002006048,98284620.8,26.059214095920147,25.428805228338796,controle,0,1,1,1,0,0,2025,4,88,2025-04-01
2025-05,BR,0204,Radiologia,4129918,102941174.59,0.9723082903553256,100090557.47,24.925718764876205,24.235482997483242,controle,0,1,1,1,0,0,2025,5,89,2025-05-01
2025-06,BR,0204,Radiologia,3863933,95667191.24,0.969593428754812,92758279.97,24.75901917553953,24.006182294051165,controle,0,1,1,1,0,0,2025,6,90,2025-06-01
2025-07,BR,0204,Radiologia,4059162,96621793.68,0.9665006267492148,93385024.15,23.80338446211312,23.005986001544162,controle,0,1,1,1,0,0,2025,7,91,2025-07-01
2025-08,BR,0204,Radiologia,4028589,97386082.73,0.9647640514565928,93954591.73,24.17374488437515,23.32196005350757,controle,0,1,1,1,0,0,2025,8,92,2025-08-01
2025-09,BR,0204,Radiologia,3886882,103392592.71,0.9623581560664268,99500704.87,26.600394020194077,25.599106139574086,controle,0,1,1,1,0,0,2025,9,93,2025-09-01
2018-01,BR,0205,Ultrasonografia,2716922,77287654.11,1.4400473769328803,111297883.57,28.446769583374127,40.96469592060427,controle,0,0,0,0,0,0,2018,1,1,2018-01-01
2018-02,BR,0205,Ultrasonografia,2885551,81721711.14,1.435453924374881,117307750.96,28.32100737086262,40.65350117187324,controle,0,0,0,0,0,0,2018,2,2,2018-02-01
2018-03,BR,0205,Ultrasonografia,2779781,88183442.71,1.4341631775151176,126469446.4,31.723161900164076,45.49619067113561,controle,0,0,0,0,0,0,2018,3,3,2018-03-01
2018-04,BR,0205,Ultrasonografia,2963262,85971557.29,1.4310149446369165,123026583.3,29.01247250158778,41.517281732091185,controle,0,0,0,0,0,0,2018,4,4,2018-04-01
2018-05,BR,0205,Ultrasonografia,2970421,83872146.6,1.4253136898774068,119544118.75,28.23577755476412,40.24484029368227,controle,0,0,0,0,0,0,2018,5,5,2018-05-01
2018-06,BR,0205,Ultrasonografia,2860009,90076989.85,1.407578204500698,126790407.64,31.4953518852563,44.33217085680499,controle,0,0,0,0,0,0,2018,6,6,2018-06-01
2018-07,BR,0205,Ultrasonografia,2916772,87981887.13,1.4029484745347331,123434054.34,30.1641290885952,42.31871889198059,controle,0,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,BR,0205,Ultrasonografia,2765141,78454358.09,1.4042122655737497,110166571.92,28.372642874269342,39.84121313162692,controle,0,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,BR,0205,Ultrasonografia,2731464,79245293.49,1.3975042451968052,110745634.06,29.01202193768616,40.544423818142945,controle,0,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,BR,0205,Ultrasonografia,2825323,86369417.6,1.391243648777307,120160903.68,30.569749936555926,42.52997044231757,controle,0,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,BR,0205,Ultrasonografia,2716967,84675736.69,1.394171408735652,118052491.11,31.165537413593906,43.45010120108194,controle,0,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,BR,0205,Ultrasonografia,2911612,86933576.75,1.392083283809937,121018779,29.857541715723112,41.56418471966732,controle,0,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,BR,0205,Ultrasonografia,2919898,89605640.47,1.387642826764291,124340624.24,30.687935150474434,42.58389308119667,controle,0,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,BR,0205,Ultrasonografia,2903750,87284819.21,1.3817015102701298,120601566.53,30.059343679724492,41.53304056134309,controle,0,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,BR,0205,Ultrasonografia,2967010,85460892.04,1.3714158910869771,117202425.41,28.80370879774588,39.501863967428484,controle,0,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,BR,0205,Ultrasonografia,2946104,87990512.21,1.3636431252729215,119987657.06,29.86673661554378,40.72757005862658,controle,0,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,BR,0205,Ultrasonografia,2992535,83611291.41,1.361872690774914,113867934.41,27.93995438984005,38.05066086445104,controle,0,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,BR,0205,Ultrasonografia,2911165,89824108.78,1.3617365171232017,122316769.04,30.85503871474135,42.01643295381746,controle,0,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,BR,0205,Ultrasonografia,2850419,79578423.58,1.3591541242870564,108159342.61,27.918149429960998,37.94506793913456,controle,0,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,BR,0205,Ultrasonografia,2863809,83339362.1,1.3576606975197845,113146576.48,29.100880016788828,39.50912106219374,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,BR,0205,Ultrasonografia,2880631,86380290.86,1.358203979111429,117322054.76,29.986586570789523,40.727901199424714,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,BR,0205,Ultrasonografia,2894729,91318633.81,1.3568471319794495,123905426.38,31.546522596761218,42.80380870886359,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,BR,0205,Ultrasonografia,2756339,85274548.41,1.349962324126405,115117427.56,30.937612684796754,41.76461152274811,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,BR,0205,Ultrasonografia,2989919,84868427.03,1.334614260134854,113266612.95,28.384858262046563,37.882836608617154,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,BR,0205,Ultrasonografia,2835178,86486053.42,1.3318174435034964,115183634.56,30.504629134396502,40.626597187196005,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,BR,0205,Ultrasonografia,3102124,99153892.47,1.3284962029960066,131725569.66,31.9632266376199,42.46302522400781,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,BR,0205,Ultrasonografia,1346125,42279984.02,1.3275669061616937,56129507.58,31.408661171882258,41.69709914012443,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,BR,0205,Ultrasonografia,1373735,42033253.27,1.3316951611612935,55975479.99,30.597788707429018,40.74692716571974,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,BR,0205,Ultrasonografia,1439839,42408019.61,1.3367749058033465,56689976.42,29.453306661369776,39.372441238221775,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,BR,0205,Ultrasonografia,1934483,56704026.09,1.333308304212394,75603948.87,29.31223799330364,39.08225033251779,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,BR,0205,Ultrasonografia,1940397,57466477.62,1.328525612009161,76345687.35,29.615835120338776,39.34539547834798,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,BR,0205,Ultrasonografia,2036429,62085992.84,1.325344784526298,82285346.8,30.48767859817357,40.40668582111137,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,BR,0205,Ultrasonografia,2370432,72900859.23,1.3169165188059402,96004345.76,30.754250377146445,40.50078034721098,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,BR,0205,Ultrasonografia,2152435,64929690.09,1.3056876053995046,84777891.57,30.165691456420287,39.38696944158592,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,BR,0205,Ultrasonografia,2361568,68041341.65,1.2941694968772963,88057028.89,28.811934125970545,37.287526291853546,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,BR,0205,Ultrasonografia,2292662,64402263.28,1.2769309293313236,82237241.9,28.090605278929036,35.86976270379149,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,BR,0205,Ultrasonografia,2259890,71122376.06,1.2737465629240137,90591882.05,31.471609706667138,40.08685469204253,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,BR,0205,Ultrasonografia,2230503,63885391.75,1.2628857455126057,80679950.59,28.641697298770726,36.171191246996756,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,BR,0205,Ultrasonografia,2341037,73176519.35,1.2512491286164722,91562056.07,31.258164373309775,39.11175093345385,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,BR,0205,Ultrasonografia,2688921,82181836.38,1.2473822436611226,102512163.45,30.563127879175326,38.12390302652997,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,BR,0205,Ultrasonografia,2640830,78500961,1.2371141958356864,97114653.24,29.72586686761359,36.77429188550569,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,BR,0205,Ultrasonografia,2633515,80487193.45,1.2305920579286644,99046901.02,30.562648570446722,37.61015259833341,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,BR,0205,Ultrasonografia,3055488,90990886.55,1.2188907071401192,110907946.05,29.779493995721797,36.29794849464308,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,BR,0205,Ultrasonografia,3009786,95721694.11,1.2083778201052038,115667972.07,31.803488390868985,38.430629975021475,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,BR,0205,Ultrasonografia,2891376,88330675.9,1.1945213721878252,105512880.18,30.54970225249155,36.4922722537643,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,BR,0205,Ultrasonografia,2908186,82950321.93,1.1797741947534075,97862649.26,28.523045613313595,33.65075317053311,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,BR,0205,Ultrasonografia,2971736,94938391.34,1.1686718125343314,110951821.89,31.947114864846675,37.3356926355504,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,BR,0205,Ultrasonografia,3037087,89599916.44,1.1602023354852886,103954032.31,29.501926168068284,34.228203640527916,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,BR,0205,Ultrasonografia,3077699,94953001.02,1.153970892664898,109572999.35,30.851945242208544,35.60224679216518,controle,0,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,BR,0205,Ultrasonografia,3059675,93993718.59,1.142432326170575,107381462.57,30.720164262544227,35.09570871742913,controle,0,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,BR,0205,Ultrasonografia,3170811,94114243.12,1.1242199627736422,105805110.9,29.681442104243995,33.36846973849908,controle,0,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,BR,0205,Ultrasonografia,3266217,95317815.12,1.1124282236034455,106034227.75,29.182940116961,32.46392623331518,controle,0,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,BR,0205,Ultrasonografia,3216692,97800425.9,1.1072242695366237,108287005.13,30.404038030374064,33.6640887999224,controle,0,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,BR,0205,Ultrasonografia,3215973,92425385.28,1.0998552394324266,101654544.26,28.739477999348875,31.60926545714159,controle,0,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,BR,0205,Ultrasonografia,3222804,96638097.17,1.1073854605642637,107015623.74,29.985719631103848,33.20574994321715,controle,0,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,BR,0205,Ultrasonografia,3157153,88614913.2,1.1113864517907102,98485413.96,28.067981881144185,31.194374792732564,controle,0,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,BR,0205,Ultrasonografia,3182032,95743473.45,1.114618846445402,106717479.93,30.088783975145443,33.537525684845406,controle,0,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,BR,0205,Ultrasonografia,3122585,94314784.42,1.1080811675568163,104508436.44,30.204072721799406,33.468564167188404,controle,0,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,BR,0205,Ultrasonografia,2972170,90493500.88,1.103556585556037,99864698.85,30.446946466722967,33.599928284721265,controle,0,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,BR,0205,Ultrasonografia,3088383,98031246.88,1.096756694052909,107516426.24,31.741933199347358,34.813177717919054,controle,0,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,BR,0205,Ultrasonografia,3014472,85227694.29,1.0909745290489494,92981243.64,28.27284323423804,30.844951832360692,controle,0,1,0,0,0,0,2023,1,61,2023-01-01
2023-02,BR,0205,Ultrasonografia,3177026,97100257.72,1.0818866809291443,105051475.54,30.56325561075043,33.0659791704569,controle,0,1,0,0,0,0,2023,2,62,2023-02-01
2023-03,BR,0205,Ultrasonografia,3143393,99731475.91,1.0742594389128632,107137479.35,31.72733282475338,34.08338675755783,controle,0,1,0,0,0,0,2023,3,63,2023-03-01
2023-04,BR,0205,Ultrasonografia,3170020,98441542.93,1.0677461871711194,105110582.12,31.053918565182556,33.15770314382875,controle,0,1,0,0,0,0,2023,4,64,2023-04-01
2023-05,BR,0205,Ultrasonografia,3141967,93891591.07,1.0652960063564991,100022337,29.88306085646348,31.834305388949023,controle,0,1,0,0,0,0,2023,5,65,2023-05-01
2023-06,BR,0205,Ultrasonografia,3147158,91427761.71,1.066148925496897,97475609.91,29.050896621650388,30.972582218623913,controle,0,1,0,0,0,0,2023,6,66,2023-06-01
2023-07,BR,0205,Ultrasonografia,3245454,96707988.45,1.0648710802006562,102981540.12,29.79798464251843,31.731012092607077,controle,0,1,0,0,0,0,2023,7,67,2023-07-01
2023-08,BR,0205,Ultrasonografia,3248081,102492032.05,1.0624274969576537,108890353.07,31.554641663800872,33.5245189605801,controle,0,1,0,0,0,0,2023,8,68,2023-08-01
2023-09,BR,0205,Ultrasonografia,3088230,93811462.11,1.059672348850642,99409412.4,30.377096948737627,32.18976967389087,controle,0,1,0,0,0,0,2023,9,69,2023-09-01
2023-10,BR,0205,Ultrasonografia,3166010,96258395.59,1.0571352243122925,101758140.61,30.40369284683245,32.14081465630241,controle,0,1,0,0,0,0,2023,10,70,2023-10-01
2023-11,BR,0205,Ultrasonografia,3049499,92029211.39,1.0541835104829405,97015677.13,30.178469115746555,31.813644513410235,controle,0,1,0,0,0,0,2023,11,71,2023-11-01
2023-12,BR,0205,Ultrasonografia,3073705,87190204.46,1.048312957918596,91402621.14,28.366484246211005,29.736953006225384,controle,0,1,0,0,0,0,2023,12,72,2023-12-01
2024-01,BR,0205,Ultrasonografia,3102785,87355513.58,1.043928458393344,91192906.62,28.153904824214376,29.39066245969347,controle,0,1,0,0,0,0,2024,1,73,2024-01-01
2024-02,BR,0205,Ultrasonografia,3264031,93117915.27,1.0353351764289835,96408253.23,28.528502109814518,29.536561763659723,controle,0,1,0,0,0,0,2024,2,74,2024-02-01
2024-03,BR,0205,Ultrasonografia,3116117,94155274.75,1.0336812863707905,97326545.52,30.215577512012548,31.233277030355406,controle,0,1,1,0,0,0,2024,3,75,2024-03-01
2024-04,BR,0205,Ultrasonografia,3235729,97648936.81,1.0297681673349175,100555766.7,30.178342132483902,31.076696070653632,controle,0,1,1,0,0,0,2024,4,76,2024-04-01
2024-05,BR,0205,Ultrasonografia,3491122,100121740.6,1.0250529238850463,102630082.95,28.67895782502015,29.397449573518198,controle,0,1,1,0,0,0,2024,5,77,2024-05-01
2024-06,BR,0205,Ultrasonografia,3330540,104480216.74,1.0229048237551606,106873317.69,31.370353378130872,32.08888579329478,controle,0,1,1,0,0,0,2024,6,78,2024-06-01
2024-07,BR,0205,Ultrasonografia,3294862,100145256.39,1.0190325002541945,102051271.01,30.394370504743446,30.972851369799404,controle,0,1,1,0,0,0,2024,7,79,2024-07-01
2024-08,BR,0205,Ultrasonografia,3447050,97545245.1,1.0192363475236994,99421659.33,28.298181082374782,28.842534726795375,controle,0,1,1,0,0,0,2024,8,80,2024-08-01
2024-09,BR,0205,Ultrasonografia,3292423,96727337.87,1.014771353568,98156131.58,29.378769942379822,29.812734141390703,controle,0,1,1,0,0,0,2024,9,81,2024-09-01
2024-10,BR,0205,Ultrasonografia,3221386,99272219.79,1.00912028,100177610.23,30.816617378358263,31.097673557282487,controle,0,1,1,0,0,0,2024,10,82,2024-10-01
2024-11,BR,0205,Ultrasonografia,3050461,90688235.61,1.0052,91159814.44,29.72935422219789,29.883946865736032,controle,0,1,1,0,0,0,2024,11,83,2024-11-01
2024-12,BR,0205,Ultrasonografia,3303236,95905198.1,1,95905198.1,29.03371060983835,29.03371060983835,controle,0,1,1,0,0,0,2024,12,84,2024-12-01
2025-01,BR,0205,Ultrasonografia,3328805,97292778.26,0.998402555910543,97137358.49,29.22753908985357,29.180849731360052,controle,0,1,1,1,0,0,2025,1,85,2025-01-01
2025-02,BR,0205,Ultrasonografia,3481587,109016321.58,0.9854926028136836,107434778.5,31.312249724048257,30.857990479628974,controle,0,1,1,1,0,0,2025,2,86,2025-02-01
2025-03,BR,0205,Ultrasonografia,3494250,110647637.93,0.9800045771814674,108435191.63,31.665632948415254,31.032465230020748,controle,0,1,1,1,0,0,2025,3,87,2025-03-01
