cod_subgrupo,nome_subgrupo,competencia,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,tempo,data,qtd_aprovada,valor_total_real,log_qtd
0203,Endoscopia,2020-03,controle,0,0,0,0,0,0,27,2020-03-01,169348,19739177.77,12.039716953297866
0203,Endoscopia,2020-04,controle,0,0,0,0,0,0,28,2020-04-01,168047,18822018.03,12.032004931862557
0203,Endoscopia,2020-05,controle,0,0,0,0,0,0,29,2020-05-01,167510,19901517.93,12.028804299732762
0203,Endoscopia,2020-06,controle,0,0,0,0,0,0,30,2020-06-01,252310,26876237.77,12.438417732568956
0203,Endoscopia,2020-07,controle,0,0,0,0,0,0,31,2020-07-01,256009,27745110.09,12.45297178519878
0203,Endoscopia,2020-08,controle,0,0,0,0,0,0,32,2020-08-01,241266,28516814.49,12.39365948303984
0203,Endoscopia,2020-09,controle,0,0,0,0,0,0,33,2020-09-01,296524,31536832.89,12.599886810897477
0203,Endoscopia,2020-10,controle,0,0,0,0,0,0,34,2020-10-01,300098,32553440.43,12.611867699200314
0203,Endoscopia,2020-11,controle,0,0,0,0,0,0,35,2020-11-01,291081,33335623.78,12.581360293400726
0203,Endoscopia,2020-12,controle,0,0,0,0,0,0,36,2020-12-01,302812,34355404.72,12.62087073225265
0203,Endoscopia,2021-01,controle,0,0,0,0,0,0,37,2021-01-01,283989,30784279.72,12.556694305255807
0203,Endoscopia,2021-02,controle,0,0,0,0,0,0,38,2021-02-01,278930,30836226.45,12.538719718388933
0203,Endoscopia,2021-03,controle,0,0,0,0,0,0,39,2021-03-01,284998,31164271.38,12.560240950472702
0203,Endoscopia,2021-04,controle,0,0,0,0,0,0,40,2021-04-01,324134,33616307.26,12.688915374659683
0203,Endoscopia,2021-05,controle,0,0,0,0,0,0,41,2021-05-01,338963,34482288.4,12.733649186033267
0203,Endoscopia,2021-06,controle,0,0,0,0,0,0,42,2021-06-01,319064,31057492,12.673150122765861
0203,Endoscopia,2021-07,controle,0,0,0,0,0,0,43,2021-07-01,380730,41203195.61,12.849848368002109
0203,Endoscopia,2021-08,controle,0,0,0,0,0,0,44,2021-08-01,370023,37682513.66,12.821323147381637
0203,Endoscopia,2021-09,controle,0,0,0,0,0,0,45,2021-09-01,392650,41460084.1,12.88067645559718
0203,Endoscopia,2021-10,controle,0,0,0,0,0,0,46,2021-10-01,362434,36473453.39,12.800600426854016
0203,Endoscopia,2021-11,controle,0,0,0,0,0,0,47,2021-11-01,383254,37891686.19,12.856455842963374
0203,Endoscopia,2021-12,controle,0,0,0,0,0,0,48,2021-12-01,372876,34461456.56,12.829003885530456
0203,Endoscopia,2022-01,controle,0,0,0,0,0,0,49,2022-01-01,384232,38552986.15,12.859004418392207
0203,Endoscopia,2022-02,controle,0,0,0,0,0,0,50,2022-02-01,385726,36791604.58,12.862885144338941
0203,Endoscopia,2022-03,controle,0,0,0,0,0,0,51,2022-03-01,379988,34004863.63,12.847897583915165
0203,Endoscopia,2022-04,controle,0,0,0,0,0,0,52,2022-04-01,396489,35968388.37,12.890406099058035
0203,Endoscopia,2022-05,controle,0,0,0,0,0,0,53,2022-05-01,406374,37739724.97,12.915031657606207
0203,Endoscopia,2022-06,controle,0,0,0,0,0,0,54,2022-06-01,404068,35843773.65,12.909340934439188
0203,Endoscopia,2022-07,controle,0,0,0,0,0,0,55,2022-07-01,416522,40626056.67,12.939696961153187
0203,Endoscopia,2022-08,controle,0,0,0,0,0,0,56,2022-08-01,371770,36400020.61,12.826033352303254
0203,Endoscopia,2022-09,controle,0,0,0,0,0,0,57,2022-09-01,396645,36371625.17,12.89079947422197
0203,Endoscopia,2022-10,controle,0,0,0,0,0,0,58,2022-10-01,383984,37467368.95,12.858358768306905
0203,Endoscopia,2022-11,controle,0,0,0,0,0,0,59,2022-11-01,366817,35711292.75,12.812621091224743
0203,Endoscopia,2022-12,controle,0,0,0,0,0,0,60,2022-12-01,394184,35842101.71,12.88457562122639
0203,Endoscopia,2023-01,controle,0,1,0,0,0,0,61,2023-01-01,378918,33242440.74,12.845077740906499
0203,Endoscopia,2023-02,controle,0,1,0,0,0,0,62,2023-02-01,393768,38070268.13,12.88351972192605
0203,Endoscopia,2023-03,controle,0,1,0,0,0,0,63,2023-03-01,385928,37571847.54,12.863408693704498
0203,Endoscopia,2023-04,controle,0,1,0,0,0,0,64,2023-04-01,401220,36899432.24,12.902267676671158
0203,Endoscopia,2023-05,controle,0,1,0,0,0,0,65,2023-05-01,391050,36097099.87,12.876593265244235
0203,Endoscopia,2023-06,controle,0,1,0,0,0,0,66,2023-06-01,416323,39745053.92,12.939219082253972
0203,Endoscopia,2023-07,controle,0,1,0,0,0,0,67,2023-07-01,379159,34239003.76,12.845713558566977
0203,Endoscopia,2023-08,controle,0,1,0,0,0,0,68,2023-08-01,407008,37221351.49,12.916590577202356
0203,Endoscopia,2023-09,controle,0,1,0,0,0,0,69,2023-09-01,384858,35122816.1,12.860632312423723
0203,Endoscopia,2023-10,controle,0,1,0,0,0,0,70,2023-10-01,384007,35012302.97,12.858418664686186
0203,Endoscopia,2023-11,controle,0,1,0,0,0,0,71,2023-11-01,405806,33838689.06,12.91363295610186
0203,Endoscopia,2023-12,controle,0,1,0,0,0,0,72,2023-12-01,388131,34939112.47,12.869100766933975
0203,Endoscopia,2024-01,controle,0,1,0,0,0,0,73,2024-01-01,387023,36150925.03,12.866241985592913
0203,Endoscopia,2024-02,controle,0,1,0,0,0,0,74,2024-02-01,392588,34289072.55,12.8805185420927
0203,Endoscopia,2024-03,controle,0,1,1,0,0,0,75,2024-03-01,424829,35074778.26,12.959444367885213
0203,Endoscopia,2024-04,controle,0,1,1,0,0,0,76,2024-04-01,415639,36304121.81,12.937574779966583
0203,Endoscopia,2024-05,controle,0,1,1,0,0,0,77,2024-05-01,420660,38461430.23,12.949582562642997
0203,Endoscopia,2024-06,controle,0,1,1,0,0,0,78,2024-06-01,410239,37165198.78,12.924497633274388
0203,Endoscopia,2024-07,controle,0,1,1,0,0,0,79,2024-07-01,424789,35909163.03,12.959350208143142
0203,Endoscopia,2024-08,controle,0,1,1,0,0,0,80,2024-08-01,409616,33790458.01,12.922977855752421
0203,Endoscopia,2024-09,controle,0,1,1,0,0,0,81,2024-09-01,402463,32977097.28,12.905360930846882
0203,Endoscopia,2024-10,controle,0,1,1,0,0,0,82,2024-10-01,389006,32683058.05,12.87135261729729
0203,Endoscopia,2024-11,controle,0,1,1,0,0,0,83,2024-11-01,408528,37107988.02,12.92031818219449
0203,Endoscopia,2024-12,controle,0,1,1,0,0,0,84,2024-12-01,399414,33083350.17,12.897756255593132
0203,Endoscopia,2025-01,controle,0,1,1,1,0,0,85,2025-01-01,416809,35990883.02,12.94038576145594
0203,Endoscopia,2025-02,controle,0,1,1,1,0,0,86,2025-02-01,418791,33588611.73,12.945129655599317
0203,Endoscopia,2025-03,controle,0,1,1,1,0,0,87,2025-03-01,421942,35647720.3,12.95262551280518
0203,Endoscopia,2025-04,controle,0,1,1,1,0,0,88,2025-04-01,446627,36604207.46,13.009481312347653
0203,Endoscopia,2025-05,controle,0,1,1,1,0,0,89,2025-05-01,431891,37023047.41,12.975930835971038
0203,Endoscopia,2025-06,controle,0,1,1,1,0,0,90,2025-06-01,442192,37955712.97,12.999501717338985
0203,Endoscopia,2025-07,controle,0,1,1,1,0,0,91,2025-07-01,437153,34229401.59,12.988040814744458
0203,Endoscopia,2025-08,controle,0,1,1,1,0,0,92,2025-08-01,453157,37278345.19,13.023996129525484
0203,Endoscopia,2025-09,controle,0,1,1,1,0,0,93,2025-09-01,432519,36333040.09,12.977383847059473
0204,Radiologia,2018-01,controle,0,0,0,0,0,0,1,2018-01-01,3224510,119184999.18,14.98629186880836
0204,Radiologia,2018-02,controle,0,0,0,0,0,0,2,2018-02-01,3231991,112091871.77,14.988609223372535
0204,Radiologia,2018-03,controle,0,0,0,0,0,0,3,2018-03-01,3114994,116905259.94,14.951738105065965
0204,Radiologia,2018-04,controle,0,0,0,0,0,0,4,2018-04-01,3295506,117743067.99,15.008070583581288
0204,Radiologia,2018-05,controle,0,0,0,0,0,0,5,2018-05-01,3313954,110439624.03,15.013652898119664
0204,Radiologia,2018-06,controle,0,0,0,0,0,0,6,2018-06-01,3347272,111843392.59,15.02365654244829
0204,Radiologia,2018-07,controle,0,0,0,0,0,0,7,2018-07-01,3256786,116569358.38,14.996251684514696
0204,Radiologia,2018-08,controle,0,0,0,0,0,0,8,2018-08-01,3219118,110929018.06,14.98461827760013
0204,Radiologia,2018-09,controle,0,0,0,0,0,0,9,2018-09-01,3316958,110114286.48,15.01455895728602
0204,Radiologia,2018-10,controle,0,0,0,0,0,0,10,2018-10-01,3141360,104093206.28,14.96016670346712
0204,Radiologia,2018-11,controle,0,0,0,0,0,0,11,2018-11-01,3321216,108800459.07,15.015841839988733
0204,Radiologia,2018-12,controle,0,0,0,0,0,0,12,2018-12-01,3241616,105072980.41,14.99158283734654
0204,Radiologia,2019-01,controle,0,0,0,0,0,0,13,2019-01-01,3316710,114910584.91,15.014484187211501
0204,Radiologia,2019-02,controle,0,0,0,0,0,0,14,2019-02-01,3301576,107411974.13,15.009910791076884
0204,Radiologia,2019-03,controle,0,0,0,0,0,0,15,2019-03-01,3435726,117677966.63,15.049739106077585
0204,Radiologia,2019-04,controle,0,0,0,0,0,0,16,2019-04-01,3442467,109701731.16,15.051699213971663
0204,Radiologia,2019-05,controle,0,0,0,0,0,0,17,2019-05-01,3424274,111566300.94,15.04640032843922
0204,Radiologia,2019-06,controle,0,0,0,0,0,0,18,2019-06-01,3549182,116704844.67,15.08222799412006
0204,Radiologia,2019-07,controle,0,0,0,0,0,0,19,2019-07-01,3388377,117457870.78,15.035861898778519
0204,Radiologia,2019-08,controle,0,0,0,0,0,0,20,2019-08-01,3255333,107892631.91,14.995805439727748
0204,Radiologia,2019-09,controle,0,0,0,0,0,0,21,2019-09-01,3299201,108535418.18,15.00919117901216
0204,Radiologia,2019-10,controle,0,0,0,0,0,0,22,2019-10-01,3195994,109625063.72,14.977409021411509
0204,Radiologia,2019-11,controle,0,0,0,0,0,0,23,2019-11-01,3243250,102468300.83,14.992086779765902
0204,Radiologia,2019-12,controle,0,0,0,0,0,0,24,2019-12-01,3293662,114099289.1,15.007510877260723
0204,Radiologia,2020-01,controle,0,0,0,0,0,0,25,2020-01-01,3288418,111678602.66,15.005917460129325
0204,Radiologia,2020-02,controle,0,0,0,0,0,0,26,2020-02-01,3356335,115322712.52,15.026360460747153
0204,Radiologia,2020-03,controle,0,0,0,0,0,0,27,2020-03-01,1498799,47141124.46,14.22017534590167
0204,Radiologia,2020-04,controle,0,0,0,0,0,0,28,2020-04-01,1568814,52377853.09,14.265831115266804
0204,Radiologia,2020-05,controle,0,0,0,0,0,0,29,2020-05-01,1611514,55184947.08,14.292685288292354
0204,Radiologia,2020-06,controle,0,0,0,0,0,0,30,2020-06-01,2261575,71540704.61,14.631572473349074
0204,Radiologia,2020-07,controle,0,0,0,0,0,0,31,2020-07-01,2231124,75442863.1,14.618016500531809
0204,Radiologia,2020-08,controle,0,0,0,0,0,0,32,2020-08-01,2189124,76843942.39,14.599012478574966
0204,Radiologia,2020-09,controle,0,0,0,0,0,0,33,2020-09-01,2775789,91923795.23,14.836445949332361
0204,Radiologia,2020-10,controle,0,0,0,0,0,0,34,2020-10-01,2675053,81503458.37,14.79948012502438
0204,Radiologia,2020-11,controle,0,0,0,0,0,0,35,2020-11-01,2671357,88739388.57,14.798097515308264
0204,Radiologia,2020-12,controle,0,0,0,0,0,0,36,2020-12-01,2619897,88213554.98,14.778645943681727
0204,Radiologia,2021-01,controle,0,0,0,0,0,0,37,2021-01-01,2535198,81717711,14.745782692912572
0204,Radiologia,2021-02,controle,0,0,0,0,0,0,38,2021-02-01,2594367,83263159.01,14.768853499640775
0204,Radiologia,2021-03,controle,0,0,0,0,0,0,39,2021-03-01,2559891,83045430.67,14.755475628065827
0204,Radiologia,2021-04,controle,0,0,0,0,0,0,40,2021-04-01,3040093,100564855.53,14.92739899395699
0204,Radiologia,2021-05,controle,0,0,0,0,0,0,41,2021-05-01,3056048,90090785.35,14.932633463171419
0204,Radiologia,2021-06,controle,0,0,0,0,0,0,42,2021-06-01,3083135,90894719.03,14.941457818772411
0204,Radiologia,2021-07,controle,0,0,0,0,0,0,43,2021-07-01,3511757,106820975.6,15.071627324757053
0204,Radiologia,2021-08,controle,0,0,0,0,0,0,44,2021-08-01,3512236,102481221.83,15.071763714375992
0204,Radiologia,2021-09,controle,0,0,0,0,0,0,45,2021-09-01,3508369,99878519.91,15.070662100116408
0204,Radiologia,2021-10,controle,0,0,0,0,0,0,46,2021-10-01,3577264,100559180.01,15.09010909992533
0204,Radiologia,2021-11,controle,0,0,0,0,0,0,47,2021-11-01,3333927,91968607.45,15.019661746378823
0204,Radiologia,2021-12,controle,0,0,0,0,0,0,48,2021-12-01,3330187,98452746.82,15.018539316819478
0204,Radiologia,2022-01,controle,0,0,0,0,0,0,49,2022-01-01,3295789,91853147.53,15.00815645438947
0204,Radiologia,2022-02,controle,0,0,0,0,0,0,50,2022-02-01,3578715,96520381.54,15.090514634825405
0204,Radiologia,2022-03,controle,0,0,0,0,0,0,51,2022-03-01,3559820,100324786.74,15.08522082066521
0204,Radiologia,2022-04,controle,0,0,0,0,0,0,52,2022-04-01,3753762,103108223.22,15.138269361477143
0204,Radiologia,2022-05,controle,0,0,0,0,0,0,53,2022-05-01,3633736,94050555.91,15.105772153277444
0204,Radiologia,2022-06,controle,0,0,0,0,0,0,54,2022-06-01,3773631,110721450.83,15.143548490882315
0204,Radiologia,2022-07,controle,0,0,0,0,0,0,55,2022-07-01,3721970,101242711.04,15.129763924644038
0204,Radiologia,2022-08,controle,0,0,0,0,0,0,56,2022-08-01,3531568,93256047.71,15.077252806079997
0204,Radiologia,2022-09,controle,0,0,0,0,0,0,57,2022-09-01,3520414,93997072.02,15.074089438352162
0204,Radiologia,2022-10,controle,0,0,0,0,0,0,58,2022-10-01,3524961,103125645.16,15.075380214028556
0204,Radiologia,2022-11,controle,0,0,0,0,0,0,59,2022-11-01,3431799,88430585.62,15.048595462833658
0204,Radiologia,2022-12,controle,0,0,0,0,0,0,60,2022-12-01,3514047,102218575.12,15.072279207283014
0204,Radiologia,2023-01,controle,0,1,0,0,0,0,61,2023-01-01,3585936,93283577.6,15.09253036467164
0204,Radiologia,2023-02,controle,0,1,0,0,0,0,62,2023-02-01,3668181,101797304.96,15.115206729448156
0204,Radiologia,2023-03,controle,0,1,0,0,0,0,63,2023-03-01,3560809,90098959.25,15.085498605037511
0204,Radiologia,2023-04,controle,0,1,0,0,0,0,64,2023-04-01,3664392,96006347.59,15.114173258849561
0204,Radiologia,2023-05,controle,0,1,0,0,0,0,65,2023-05-01,3728701,98424605.79,15.131570741781541
0204,Radiologia,2023-06,controle,0,1,0,0,0,0,66,2023-06-01,3846873,96150585.65,15.162771428403662
0204,Radiologia,2023-07,controle,0,1,0,0,0,0,67,2023-07-01,3650092,96809346.52,15.110263204686133
0204,Radiologia,2023-08,controle,0,1,0,0,0,0,68,2023-08-01,3612904,101146961.92,15.10002271584553
0204,Radiologia,2023-09,controle,0,1,0,0,0,0,69,2023-09-01,3579382,92676019.51,15.090700997154826
0204,Radiologia,2023-10,controle,0,1,0,0,0,0,70,2023-10-01,3649062,94876553.68,15.109980980273656
0204,Radiologia,2023-11,controle,0,1,0,0,0,0,71,2023-11-01,3597911,91244419.87,15.095864235161272
0204,Radiologia,2023-12,controle,0,1,0,0,0,0,72,2023-12-01,3621458,97673154.98,15.102387541277718
0204,Radiologia,2024-01,controle,0,1,0,0,0,0,73,2024-01-01,3756133,93568796.52,15.13890079492524
0204,Radiologia,2024-02,controle,0,1,0,0,0,0,74,2024-02-01,3550054,91833385.42,15.08247365428933
0204,Radiologia,2024-03,controle,0,1,1,0,0,0,75,2024-03-01,3836925,101605055.49,15.16018208314267
0204,Radiologia,2024-04,controle,0,1,1,0,0,0,76,2024-04-01,3723363,95920172.79,15.130138118690715
0204,Radiologia,2024-05,controle,0,1,1,0,0,0,77,2024-05-01,3969068,98438009.32,15.19404211634576
0204,Radiologia,2024-06,controle,0,1,1,0,0,0,78,2024-06-01,3830738,91614095.03,15.158568292935941
0204,Radiologia,2024-07,controle,0,1,1,0,0,0,79,2024-07-01,3837018,101214064.34,15.160206321002079
0204,Radiologia,2024-08,controle,0,1,1,0,0,0,80,2024-08-01,3667387,97716238.82,15.11499025001899
0204,Radiologia,2024-09,controle,0,1,1,0,0,0,81,2024-09-01,3594881,89152060.52,15.0950217252328
0204,Radiologia,2024-10,controle,0,1,1,0,0,0,82,2024-10-01,3646703,90873108.85,15.109334303897558
0204,Radiologia,2024-11,controle,0,1,1,0,0,0,83,2024-11-01,3612342,95074450.16,15.09986715025079
0204,Radiologia,2024-12,controle,0,1,1,0,0,0,84,2024-12-01,3511413,85224039.3,15.071529363323023
0204,Radiologia,2025-01,controle,0,1,1,1,0,0,85,2025-01-01,3804028,88494391.95,15.151571326172512
0204,Radiologia,2025-02,controle,0,1,1,1,0,0,86,2025-02-01,3977354,99901044.64,15.196127583469867
0204,Radiologia,2025-03,controle,0,1,1,1,0,0,87,2025-03-01,3814203,88492764.47,15.15424255086471
0204,Radiologia,2025-04,controle,0,1,1,1,0,0,88,2025-04-01,3865090,98284620.8,15.167495784357795
0204,Radiologia,2025-05,controle,0,1,1,1,0,0,89,2025-05-01,4129918,100090557.47,15.233768352154087
0204,Radiologia,2025-06,controle,0,1,1,1,0,0,90,2025-06-01,3863933,92758279.97,15.167196393423326
0204,Radiologia,2025-07,controle,0,1,1,1,0,0,91,2025-07-01,4059162,93385024.15,15.216487352689041
0204,Radiologia,2025-08,controle,0,1,1,1,0,0,92,2025-08-01,4028589,93954591.73,15.208926996771481
0204,Radiologia,2025-09,controle,0,1,1,1,0,0,93,2025-09-01,3886882,99500704.87,15.173118109046888
0205,Ultrasonografia,2018-01,controle,0,0,0,0,0,0,1,2018-01-01,2716922,111297883.57,14.815010547925926
0205,Ultrasonografia,2018-02,controle,0,0,0,0,0,0,2,2018-02-01,2885551,117307750.96,14.875226774110963
0205,Ultrasonografia,2018-03,controle,0,0,0,0,0,0,3,2018-03-01,2779781,126469446.4,14.837883065325839
0205,Ultrasonografia,2018-04,controle,0,0,0,0,0,0,4,2018-04-01,2963262,123026583.3,14.901801584007126
0205,Ultrasonografia,2018-05,controle,0,0,0,0,0,0,5,2018-05-01,2970421,119544118.75,14.904214588227491
0205,Ultrasonografia,2018-06,controle,0,0,0,0,0,0,6,2018-06-01,2860009,126790407.64,14.86633567929342
0205,Ultrasonografia,2018-07,controle,0,0,0,0,0,0,7,2018-07-01,2916772,123434054.34,14.885988426144
0205,Ultrasonografia,2018-08,controle,0,0,0,0,0,0,8,2018-08-01,2765141,110166571.92,14.832602547858583
0205,Ultrasonografia,2018-09,controle,0,0,0,0,0,0,9,2018-09-01,2731464,110745634.06,14.820348653263364
0205,Ultrasonografia,2018-10,controle,0,0,0,0,0,0,10,2018-10-01,2825323,120160903.68,14.85413360625174
0205,Ultrasonografia,2018-11,controle,0,0,0,0,0,0,11,2018-11-01,2716967,118052491.11,14.81502711064314
0205,Ultrasonografia,2018-12,controle,0,0,0,0,0,0,12,2018-12-01,2911612,121018779,14.884217781115296
0205,Ultrasonografia,2019-01,controle,0,0,0,0,0,0,13,2019-01-01,2919898,124340624.24,14.887059584605154
0205,Ultrasonografia,2019-02,controle,0,0,0,0,0,0,14,2019-02-01,2903750,120601566.53,14.88151390744896
0205,Ultrasonografia,2019-03,controle,0,0,0,0,0,0,15,2019-03-01,2967010,117202425.41,14.903065606714687
0205,Ultrasonografia,2019-04,controle,0,0,0,0,0,0,16,2019-04-01,2946104,119987657.06,14.89599451691743
0205,Ultrasonografia,2019-05,controle,0,0,0,0,0,0,17,2019-05-01,2992535,113867934.41,14.911631746417093
0205,Ultrasonografia,2019-06,controle,0,0,0,0,0,0,18,2019-06-01,2911165,122316769.04,14.884064246179186
0205,Ultrasonografia,2019-07,controle,0,0,0,0,0,0,19,2019-07-01,2850419,108159342.61,14.862976909808227
0205,Ultrasonografia,2019-08,controle,0,0,0,0,0,0,20,2019-08-01,2863809,113146576.48,14.867663464079904
0205,Ultrasonografia,2019-09,controle,0,0,0,0,0,0,21,2019-09-01,2880631,117322054.76,14.873520272482162
0205,Ultrasonografia,2019-10,controle,0,0,0,0,0,0,22,2019-10-01,2894729,123905426.38,14.878402400391147
0205,Ultrasonografia,2019-11,controle,0,0,0,0,0,0,23,2019-11-01,2756339,115117427.56,14.829414270705419
0205,Ultrasonografia,2019-12,controle,0,0,0,0,0,0,24,2019-12-01,2989919,113266612.95,14.910757189156081
0205,Ultrasonografia,2020-01,controle,0,0,0,0,0,0,25,2020-01-01,2835178,115183634.56,14.857615632480591
0205,Ultrasonografia,2020-02,controle,0,0,0,0,0,0,26,2020-02-01,3102124,131725569.66,14.947597918489585
0205,Ultrasonografia,2020-03,controle,0,0,0,0,0,0,27,2020-03-01,1346125,56129507.58,14.112741395503967
0205,Ultrasonografia,2020-04,controle,0,0,0,0,0,0,28,2020-04-01,1373735,55975479.99,14.133044593565236
0205,Ultrasonografia,2020-05,controle,0,0,0,0,0,0,29,2020-05-01,1439839,56689976.42,14.180042554267775
0205,Ultrasonografia,2020-06,controle,0,0,0,0,0,0,30,2020-06-01,1934483,75603948.87,14.475351182217475
0205,Ultrasonografia,2020-07,controle,0,0,0,0,0,0,31,2020-07-01,1940397,76345687.35,14.478403664637352
0205,Ultrasonografia,2020-08,controle,0,0,0,0,0,0,32,2020-08-01,2036429,82285346.8,14.526708832781592
0205,Ultrasonografia,2020-09,controle,0,0,0,0,0,0,33,2020-09-01,2370432,96004345.76,14.678583196845565
0205,Ultrasonografia,2020-10,controle,0,0,0,0,0,0,34,2020-10-01,2152435,84777891.57,14.582110781973235
0205,Ultrasonografia,2020-11,controle,0,0,0,0,0,0,35,2020-11-01,2361568,88057028.89,14.674836786608367
0205,Ultrasonografia,2020-12,controle,0,0,0,0,0,0,36,2020-12-01,2292662,82237241.9,14.645224582002838
0205,Ultrasonografia,2021-01,controle,0,0,0,0,0,0,37,2021-01-01,2259890,90591882.05,14.630827139996866
0205,Ultrasonografia,2021-02,controle,0,0,0,0,0,0,38,2021-02-01,2230503,80679950.59,14.617738126868732
0205,Ultrasonografia,2021-03,controle,0,0,0,0,0,0,39,2021-03-01,2341037,91562056.07,14.666104978720629
0205,Ultrasonografia,2021-04,controle,0,0,0,0,0,0,40,2021-04-01,2688921,102512163.45,14.804650927764465
0205,Ultrasonografia,2021-05,controle,0,0,0,0,0,0,41,2021-05-01,2640830,97114653.24,14.78660419831923
0205,Ultrasonografia,2021-06,controle,0,0,0,0,0,0,42,2021-06-01,2633515,99046901.02,14.783830393451963
0205,Ultrasonografia,2021-07,controle,0,0,0,0,0,0,43,2021-07-01,3055488,110907946.05,14.932450203245171
0205,Ultrasonografia,2021-08,controle,0,0,0,0,0,0,44,2021-08-01,3009786,115667972.07,14.91737987010156
0205,Ultrasonografia,2021-09,controle,0,0,0,0,0,0,45,2021-09-01,2891376,105512880.18,14.877243417200784
0205,Ultrasonografia,2021-10,controle,0,0,0,0,0,0,46,2021-10-01,2908186,97862649.26,14.883040420932558
0205,Ultrasonografia,2021-11,controle,0,0,0,0,0,0,47,2021-11-01,2971736,110951821.89,14.904657188306508
0205,Ultrasonografia,2021-12,controle,0,0,0,0,0,0,48,2021-12-01,3037087,103954032.31,14.926409719571213
0205,Ultrasonografia,2022-01,controle,0,0,0,0,0,0,49,2022-01-01,3077699,109572999.35,14.939693122743913
0205,Ultrasonografia,2022-02,controle,0,0,0,0,0,0,50,2022-02-01,3059675,107381462.57,14.93381958596969
0205,Ultrasonografia,2022-03,controle,0,0,0,0,0,0,51,2022-03-01,3170811,105805110.9,14.969498264471849
0205,Ultrasonografia,2022-04,controle,0,0,0,0,0,0,52,2022-04-01,3266217,106034227.75,14.999143298600961
0205,Ultrasonografia,2022-05,controle,0,0,0,0,0,0,53,2022-05-01,3216692,108287005.13,14.983864371142047
0205,Ultrasonografia,2022-06,controle,0,0,0,0,0,0,54,2022-06-01,3215973,101654544.26,14.9836408246712
0205,Ultrasonografia,2022-07,controle,0,0,0,0,0,0,55,2022-07-01,3222804,107015623.74,14.985762656329921
0205,Ultrasonografia,2022-08,controle,0,0,0,0,0,0,56,2022-08-01,3157153,98485413.96,14.965181546838204
0205,Ultrasonografia,2022-09,controle,0,0,0,0,0,0,57,2022-09-01,3182032,106717479.93,14.973030858662044
0205,Ultrasonografia,2022-10,controle,0,0,0,0,0,0,58,2022-10-01,3122585,104508436.44,14.954172062636221
0205,Ultrasonografia,2022-11,controle,0,0,0,0,0,0,59,2022-11-01,2972170,99864698.85,14.90480322017671
0205,Ultrasonografia,2022-12,controle,0,0,0,0,0,0,60,2022-12-01,3088383,107516426.24,14.9431585347273
0205,Ultrasonografia,2023-01,controle,0,1,0,0,0,0,61,2023-01-01,3014472,92981243.64,14.918935580162247
0205,Ultrasonografia,2023-02,controle,0,1,0,0,0,0,62,2023-02-01,3177026,105051475.54,14.97145641179911
0205,Ultrasonografia,2023-03,controle,0,1,0,0,0,0,63,2023-03-01,3143393,107137479.35,14.96081366586133
0205,Ultrasonografia,2023-04,controle,0,1,0,0,0,0,64,2023-04-01,3170020,105110582.12,14.969248770437199
0205,Ultrasonografia,2023-05,controle,0,1,0,0,0,0,65,2023-05-01,3141967,100022337,14.960359913150041
0205,Ultrasonografia,2023-06,controle,0,1,0,0,0,0,66,2023-06-01,3147158,97475609.91,14.9620106990791
0205,Ultrasonografia,2023-07,controle,0,1,0,0,0,0,67,2023-07-01,3245454,102981540.12,14.992766114007509
0205,Ultrasonografia,2023-08,controle,0,1,0,0,0,0,68,2023-08-01,3248081,108890353.07,14.993575226250442
0205,Ultrasonografia,2023-09,controle,0,1,0,0,0,0,69,2023-09-01,3088230,99409412.4,14.94310899302848
0205,Ultrasonografia,2023-10,controle,0,1,0,0,0,0,70,2023-10-01,3166010,101758140.61,14.967982993832726
0205,Ultrasonografia,2023-11,controle,0,1,0,0,0,0,71,2023-11-01,3049499,97015677.13,14.930488200718647
0205,Ultrasonografia,2023-12,controle,0,1,0,0,0,0,72,2023-12-01,3073705,91402621.14,14.938394557647984
0205,Ultrasonografia,2024-01,controle,0,1,0,0,0,0,73,2024-01-01,3102785,91192906.62,14.947810975535045
0205,Ultrasonografia,2024-02,controle,0,1,0,0,0,0,74,2024-02-01,3264031,96408253.23,14.998473798939646
0205,Ultrasonografia,2024-03,controle,0,1,1,0,0,0,75,2024-03-01,3116117,97326545.52,14.952098554318662
0205,Ultrasonografia,2024-04,controle,0,1,1,0,0,0,76,2024-04-01,3235729,100555766.7,14.989765117338353
0205,Ultrasonografia,2024-05,controle,0,1,1,0,0,0,77,2024-05-01,3491122,102630082.95,15.065734018923951
0205,Ultrasonografia,2024-06,controle,0,1,1,0,0,0,78,2024-06-01,3330540,106873317.69,15.018645311223493
0205,Ultrasonografia,2024-07,controle,0,1,1,0,0,0,79,2024-07-01,3294862,102051271.01,15.00787514690564
0205,Ultrasonografia,2024-08,controle,0,1,1,0,0,0,80,2024-08-01,3447050,99421659.33,15.053029640863876
0205,Ultrasonografia,2024-09,controle,0,1,1,0,0,0,81,2024-09-01,3292423,98156131.58,15.007134629569304
0205,Ultrasonografia,2024-10,controle,0,1,1,0,0,0,82,2024-10-01,3221386,100177610.23,14.985322570118063
0205,Ultrasonografia,2024-11,controle,0,1,1,0,0,0,83,2024-11-01,3050461,91159814.44,14.930803612522189
0205,Ultrasonografia,2024-12,controle,0,1,1,0,0,0,84,2024-12-01,3303236,95905198.1,15.010413454750669
