competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total
2022-10,BR,0305,Nefrologia,307454,381308587.63
2022-11,BR,0305,Nefrologia,295669,357816273.44
2022-12,BR,0305,Nefrologia,298579,371831901.58
2023-01,BR,0305,Nefrologia,339937,408198336.19
2023-02,BR,0305,Nefrologia,313476,388533362.05
2023-03,BR,0305,Nefrologia,352592,406912045.07
2023-04,BR,0305,Nefrologia,356977,425116881.11
2023-05,BR,0305,Nefrologia,352371,398704975.26
2023-06,BR,0305,Nefrologia,351750,455802739.99
2023-07,BR,0305,Nefrologia,362384,455720612.95
2023-08,BR,0305,Nefrologia,366294,470658684.7
2023-09,BR,0305,Nefrologia,336050,422357133.58
2023-10,BR,0305,Nefrologia,327044,396168193.42
2023-11,BR,0305,Nefrologia,339989,376672495.54
2023-12,BR,0305,Nefrologia,330444,425739161.44
2024-01,BR,0305,Nefrologia,321049,384596979.87
2024-02,BR,0305,Nefrologia,344262,438817725.43
2024-03,BR,0305,Nefrologia,359929,452105128.08
2024-04,BR,0305,Nefrologia,341546,409053922.27
2024-05,BR,0305,Nefrologia,343643,434086199.17
2024-06,BR,0305,Nefrologia,379548,497268339.05
2024-07,BR,0305,Nefrologia,364121,421902673.32
2024-08,BR,0305,Nefrologia,355348,429004139.61
2024-09,BR,0305,Nefrologia,342470,386521392.16
2024-10,BR,0305,Nefrologia,351889,392575082.33
2024-11,BR,0305,Nefrologia,328816,392461676.76
2024-12,BR,0305,Nefrologia,347987,402169486.56
2025-01,BR,0305,Nefrologia,353295,437835194.52
2025-02,BR,0305,Nefrologia,365251,474554737.5
2025-03,BR,0305,Nefrologia,373560,448436067.21
2025-04,BR,0305,Nefrologia,382535,418307107.41
2025-05,BR,0305,Nefrologia,397309,467569732.68
2025-06,BR,0305,Nefrologia,391880,467306101.2
2025-07,BR,0305,Nefrologia,387245,474766336.8
2025-08,BR,0305,Nefrologia,384471,488873897.17
2025-09,BR,0305,Nefrologia,385237,453687428.31
2018-01,SP,0305,Nefrologia,55356,65654249.36
2018-02,SP,0305,Nefrologia,60019,72214736.32
2018-03,SP,0305,Nefrologia,63424,80440408.55
2018-04,SP,0305,Nefrologia,56962,70416565.69
2018-05,SP,0305,Nefrologia,64309,82495853.48
2018-06,SP,0305,Nefrologia,67934,74738109.28
2018-07,SP,0305,Nefrologia,60614,65872971.02
2018-08,SP,0305,Nefrologia,72403,82331431.6
2018-09,SP,0305,Nefrologia,58587,65824424.18
2018-10,SP,0305,Nefrologia,60490,71610036.39
2018-11,SP,0305,Nefrologia,61782,76264013.3
2018-12,SP,0305,Nefrologia,64475,83748095.01
2019-01,SP,0305,Nefrologia,63535,79911504.4
2019-02,SP,0305,Nefrologia,67009,81848699.47
2019-03,SP,0305,Nefrologia,62350,82172207.87
2019-04,SP,0305,Nefrologia,66028,82621467.01
2019-05,SP,0305,Nefrologia,70871,83619844.94
2019-06,SP,0305,Nefrologia,78055,95668697.7
2019-07,SP,0305,Nefrologia,60586,72970614.89
2019-08,SP,0305,Nefrologia,64174,74850059.56
2019-09,SP,0305,Nefrologia,66021,86404615.34
2019-10,SP,0305,Nefrologia,59774,72028452.29
2019-11,SP,0305,Nefrologia,62398,76406772.98
2019-12,SP,0305,Nefrologia,51906,64917155.86
2020-01,SP,0305,Nefrologia,54910,64480697.28
2020-02,SP,0305,Nefrologia,66205,74997159.32
2020-03,SP,0305,Nefrologia,32964,38707607.17
2020-04,SP,0305,Nefrologia,40336,51772326.04
2020-05,SP,0305,Nefrologia,39536,44024639.51
2020-06,SP,0305,Nefrologia,34362,38309031.11
2020-07,SP,0305,Nefrologia,51174,58734889.85
2020-08,SP,0305,Nefrologia,56668,73736827.15
2020-09,SP,0305,Nefrologia,45028,57062931.95
2020-10,SP,0305,Nefrologia,55639,65443401.78
2020-11,SP,0305,Nefrologia,53974,68746845.37
2020-12,SP,0305,Nefrologia,53617,70625484.31
2021-01,SP,0305,Nefrologia,49841,61190684.85
2021-02,SP,0305,Nefrologia,55752,72207711.05
2021-03,SP,0305,Nefrologia,54540,64569866.38
2021-04,SP,0305,Nefrologia,62024,71487379.75
2021-05,SP,0305,Nefrologia,63520,83270854.4
2021-06,SP,0305,Nefrologia,65646,81331761.69
2021-07,SP,0305,Nefrologia,71398,79747261.5
2021-08,SP,0305,Nefrologia,75618,88940263.95
2021-09,SP,0305,Nefrologia,67634,81611649.53
2021-10,SP,0305,Nefrologia,67329,85014913.68
2021-11,SP,0305,Nefrologia,63482,78137370.69
2021-12,SP,0305,Nefrologia,64743,72632997.91
2022-01,SP,0305,Nefrologia,70315,78867355.91
2022-02,SP,0305,Nefrologia,70708,79688393.79
2022-03,SP,0305,Nefrologia,60711,73760789.33
2022-04,SP,0305,Nefrologia,65359,80899568.86
2022-05,SP,0305,Nefrologia,76893,84818627.58
2022-06,SP,0305,Nefrologia,65251,82895576.81
2022-07,SP,0305,Nefrologia,79475,100989926.14
2022-08,SP,0305,Nefrologia,75869,89862001.41
2022-09,SP,0305,Nefrologia,62058,71287789.73
2022-10,SP,0305,Nefrologia,63090,74422444.82
2022-11,SP,0305,Nefrologia,62225,80017308.04
2022-12,SP,0305,Nefrologia,64894,70903453.93
2023-01,SP,0305,Nefrologia,75728,92747910.55
2023-02,SP,0305,Nefrologia,71207,91303842.18
2023-03,SP,0305,Nefrologia,77275,89927609.55
2023-04,SP,0305,Nefrologia,72504,79591536.14
2023-05,SP,0305,Nefrologia,78476,102833460.36
2023-06,SP,0305,Nefrologia,74398,98091569.42
2023-07,SP,0305,Nefrologia,76393,88709704.48
2023-08,SP,0305,Nefrologia,85813,93690657.42
2023-09,SP,0305,Nefrologia,74559,97660775.18
2023-10,SP,0305,Nefrologia,84104,105327787.06
2023-11,SP,0305,Nefrologia,77591,93961957.43
2023-12,SP,0305,Nefrologia,69022,86675320.86
2024-01,SP,0305,Nefrologia,75756,95026070.1
2024-02,SP,0305,Nefrologia,78047,85329018.86
2024-03,SP,0305,Nefrologia,68308,78330138.19
2024-04,SP,0305,Nefrologia,76438,93685007.86
2024-05,SP,0305,Nefrologia,78842,98711416.7
2024-06,SP,0305,Nefrologia,84988,99475483.83
2024-07,SP,0305,Nefrologia,71347,91774597.01
2024-08,SP,0305,Nefrologia,86883,95087006.4
2024-09,SP,0305,Nefrologia,80582,92377527.73
2024-10,SP,0305,Nefrologia,72661,85565785.01
2024-11,SP,0305,Nefrologia,70680,85469712.19
2024-12,SP,0305,Nefrologia,73728,91557567.36
2025-01,SP,0305,Nefrologia,74127,85071074.75
2025-02,SP,0305,Nefrologia,76171,90311450.4
2025-03,SP,0305,Nefrologia,82765,91352845.96
2025-04,SP,0305,Nefrologia,85614,96646627.58
2025-05,SP,0305,Nefrologia,74936,89436071.14
2025-06,SP,0305,Nefrologia,82008,102725688.26
2025-07,SP,0305,Nefrologia,92495,107673229.86
2025-08,SP,0305,Nefrologia,89462,112697555.96
2025-09,SP,0305,Nefrologia,87879,115425886.32
2018-01,RJ,0305,Nefrologia,23266,27425275.94
2018-02,RJ,0305,Nefrologia,22850,25082337.54
2018-03,RJ,0305,Nefrologia,23936,30299554.76
2018-04,RJ,0305,Nefrologia,21880,23784175.89
2018-05,RJ,0305,Nefrologia,24309,29053845.81
2018-06,RJ,0305,Nefrologia,24698,31432078.32
2018-07,RJ,0305,Nefrologia,21102,25814806.85
2018-08,RJ,0305,Nefrologia,27157,32901297.61
2018-09,RJ,0305,Nefrologia,21229,27825279.82
2018-10,RJ,0305,Nefrologia,22135,27589099.57
2018-11,RJ,0305,Nefrologia,22543,24867865.06
2018-12,RJ,0305,Nefrologia,22413,29104924.77
2019-01,RJ,0305,Nefrologia,25609,32858233.59
2019-02,RJ,0305,Nefrologia,23110,25764953.89
2019-03,RJ,0305,Nefrologia,25315,29146168.56
2019-04,RJ,0305,Nefrologia,23609,30943410.33
2019-05,RJ,0305,Nefrologia,25547,29952345.77
2019-06,RJ,0305,Nefrologia,25520,31738920.65
2019-07,RJ,0305,Nefrologia,24269,28774384.48
2019-08,RJ,0305,Nefrologia,27102,33546739.07
2019-09,RJ,0305,Nefrologia,21808,26960414.45
2019-10,RJ,0305,Nefrologia,26223,29602240.04
2019-11,RJ,0305,Nefrologia,24978,32315171.11
2019-12,RJ,0305,Nefrologia,20976,22911970.32
2020-01,RJ,0305,Nefrologia,23478,29727391.49
2020-02,RJ,0305,Nefrologia,24106,29584274.13
2020-03,RJ,0305,Nefrologia,13998,15185497.14
2020-04,RJ,0305,Nefrologia,13674,15596947.21
2020-05,RJ,0305,Nefrologia,14628,19282204.52
2020-06,RJ,0305,Nefrologia,15604,17866262.72
2020-07,RJ,0305,Nefrologia,20098,25556203.95
2020-08,RJ,0305,Nefrologia,17129,19223278.51
2020-09,RJ,0305,Nefrologia,18027,23398080.33
2020-10,RJ,0305,Nefrologia,22574,29615706.71
2020-11,RJ,0305,Nefrologia,20917,26009022.23
2020-12,RJ,0305,Nefrologia,17327,20982075.88
2021-01,RJ,0305,Nefrologia,20859,25109990.6
2021-02,RJ,0305,Nefrologia,19720,22321763.11
2021-03,RJ,0305,Nefrologia,18981,24626211.07
2021-04,RJ,0305,Nefrologia,22752,28374586.17
2021-05,RJ,0305,Nefrologia,24620,29388530.82
2021-06,RJ,0305,Nefrologia,25671,28543944.27
2021-07,RJ,0305,Nefrologia,27264,33300904.97
2021-08,RJ,0305,Nefrologia,27944,32786415.86
2021-09,RJ,0305,Nefrologia,24423,29804101.58
2021-10,RJ,0305,Nefrologia,26542,31033950.34
2021-11,RJ,0305,Nefrologia,26904,34920543.44
2021-12,RJ,0305,Nefrologia,23675,26807987.73
2022-01,RJ,0305,Nefrologia,23574,27458370.08
2022-02,RJ,0305,Nefrologia,24323,29991235.32
2022-03,RJ,0305,Nefrologia,25414,32669934.57
2022-04,RJ,0305,Nefrologia,26245,30647597.59
2022-05,RJ,0305,Nefrologia,27287,30419722.34
2022-06,RJ,0305,Nefrologia,26823,32898550.54
2022-07,RJ,0305,Nefrologia,26072,28423082.68
2022-08,RJ,0305,Nefrologia,26027,32382492.62
2022-09,RJ,0305,Nefrologia,25185,33126125.02
2022-10,RJ,0305,Nefrologia,24531,29238769.41
2022-11,RJ,0305,Nefrologia,25650,33422498.43
2022-12,RJ,0305,Nefrologia,23504,29712826.98
2023-01,RJ,0305,Nefrologia,25814,28214093.36
2023-02,RJ,0305,Nefrologia,26137,32021513.68
2023-03,RJ,0305,Nefrologia,27001,31173197.61
2023-04,RJ,0305,Nefrologia,28136,30836493.14
2023-05,RJ,0305,Nefrologia,29348,37818207.74
2023-06,RJ,0305,Nefrologia,30669,34156607.39
2023-07,RJ,0305,Nefrologia,30202,38794766.08
2023-08,RJ,0305,Nefrologia,30151,34244050.41
2023-09,RJ,0305,Nefrologia,28108,32447125.68
2023-10,RJ,0305,Nefrologia,26662,33930302.62
2023-11,RJ,0305,Nefrologia,26029,34302438.65
2023-12,RJ,0305,Nefrologia,27027,31061375.88
2024-01,RJ,0305,Nefrologia,26902,32597290.16
2024-02,RJ,0305,Nefrologia,29087,35676303.15
2024-03,RJ,0305,Nefrologia,29497,38027432.85
2024-04,RJ,0305,Nefrologia,25634,29912949.65
2024-05,RJ,0305,Nefrologia,27116,34797444.73
2024-06,RJ,0305,Nefrologia,30185,38565534.79
2024-07,RJ,0305,Nefrologia,33277,39534961.39
2024-08,RJ,0305,Nefrologia,30489,36007333.28
2024-09,RJ,0305,Nefrologia,24487,27482452.84
2024-10,RJ,0305,Nefrologia,27882,35430126.44
2024-11,RJ,0305,Nefrologia,29594,34432611.8
2024-12,RJ,0305,Nefrologia,29824,33849959.23
2025-01,RJ,0305,Nefrologia,29214,38207916.51
2025-02,RJ,0305,Nefrologia,30369,38073343.93
2025-03,RJ,0305,Nefrologia,30709,36251746.2
2025-04,RJ,0305,Nefrologia,32270,37495217.97
2025-05,RJ,0305,Nefrologia,32529,39168783.6
2025-06,RJ,0305,Nefrologia,34139,42266679.83
2025-07,RJ,0305,Nefrologia,29171,35173569.52
2025-08,RJ,0305,Nefrologia,34766,44136140.65
2025-09,RJ,0305,Nefrologia,28083,33550104.11
2018-01,MG,0305,Nefrologia,26410,31631109.9
2018-02,MG,0305,Nefrologia,28284,34621422.49
2018-03,MG,0305,Nefrologia,28440,35559905.97
2018-04,MG,0305,Nefrologia,29293,37652295.79
2018-05,MG,0305,Nefrologia,30982,34608603.75
2018-06,MG,0305,Nefrologia,29234,35400712.84
2018-07,MG,0305,Nefrologia,32963,36399872.88
2018-08,MG,0305,Nefrologia,32144,40906398.93
2018-09,MG,0305,Nefrologia,31738,37241237.54
2018-10,MG,0305,Nefrologia,28447,32234242.87
2018-11,MG,0305,Nefrologia,27841,32338236.78
2018-12,MG,0305,Nefrologia,24183,31157066.95
2019-01,MG,0305,Nefrologia,27863,36431434.74
2019-02,MG,0305,Nefrologia,28212,30621597.91
2019-03,MG,0305,Nefrologia,31373,34339324
2019-04,MG,0305,Nefrologia,28641,34778039.74
2019-05,MG,0305,Nefrologia,30404,33692970.01
2019-06,MG,0305,Nefrologia,31082,40603697.04
2019-07,MG,0305,Nefrologia,30474,39722172.86
2019-08,MG,0305,Nefrologia,28343,35697163.82
2019-09,MG,0305,Nefrologia,32686,38696158.21
2019-10,MG,0305,Nefrologia,30439,36002435.61
2019-11,MG,0305,Nefrologia,31546,35646019.2
2019-12,MG,0305,Nefrologia,24933,31043426.15
2020-01,MG,0305,Nefrologia,27820,35402559.72
2020-02,MG,0305,Nefrologia,27102,33313674.46
2020-03,MG,0305,Nefrologia,15877,20125124.32
2020-04,MG,0305,Nefrologia,17581,20151142.07
2020-05,MG,0305,Nefrologia,16393,20392648.46
2020-06,MG,0305,Nefrologia,18328,20864211.42
2020-07,MG,0305,Nefrologia,24722,28287569.7
2020-08,MG,0305,Nefrologia,24289,30642854.17
2020-09,MG,0305,Nefrologia,23162,30484535.57
2020-10,MG,0305,Nefrologia,22332,27096042.55
2020-11,MG,0305,Nefrologia,20947,27564667.97
2020-12,MG,0305,Nefrologia,26331,32864704.57
2021-01,MG,0305,Nefrologia,25016,30750362.16
2021-02,MG,0305,Nefrologia,23409,27079844.15
2021-03,MG,0305,Nefrologia,23754,28242898.15
2021-04,MG,0305,Nefrologia,26513,32277612.97
2021-05,MG,0305,Nefrologia,26715,29244558.26
2021-06,MG,0305,Nefrologia,26999,33265951.66
2021-07,MG,0305,Nefrologia,33056,36279589.37
2021-08,MG,0305,Nefrologia,28224,31358459.09
2021-09,MG,0305,Nefrologia,33892,38348751.32
2021-10,MG,0305,Nefrologia,33430,41818947.07
2021-11,MG,0305,Nefrologia,27343,32315167.18
2021-12,MG,0305,Nefrologia,32363,39424499.19
2022-01,MG,0305,Nefrologia,33632,39397997.77
2022-02,MG,0305,Nefrologia,29998,35605044.18
2022-03,MG,0305,Nefrologia,30912,38652715.85
2022-04,MG,0305,Nefrologia,31036,39963718.21
2022-05,MG,0305,Nefrologia,31493,34251617.83
2022-06,MG,0305,Nefrologia,29506,37014830.37
2022-07,MG,0305,Nefrologia,34694,39604636.42
2022-08,MG,0305,Nefrologia,32811,41256074.13
2022-09,MG,0305,Nefrologia,27532,33547499.73
2022-10,MG,0305,Nefrologia,30829,38647756.59
2022-11,MG,0305,Nefrologia,32483,42765290.79
2022-12,MG,0305,Nefrologia,29399,32182974.46
2023-01,MG,0305,Nefrologia,37028,41514730.34
2023-02,MG,0305,Nefrologia,35434,42036083.64
2023-03,MG,0305,Nefrologia,37652,42260638.94
2023-04,MG,0305,Nefrologia,33987,40524335.62
2023-05,MG,0305,Nefrologia,35484,41931706.97
2023-06,MG,0305,Nefrologia,36540,44735495.93
2023-07,MG,0305,Nefrologia,38605,50709935.65
2023-08,MG,0305,Nefrologia,33528,39487685.42
2023-09,MG,0305,Nefrologia,36299,44428340.92
2023-10,MG,0305,Nefrologia,32445,39129663.29
2023-11,MG,0305,Nefrologia,35790,42578226.79
2023-12,MG,0305,Nefrologia,31297,40145978.42
2024-01,MG,0305,Nefrologia,33862,40792330.15
2024-02,MG,0305,Nefrologia,35641,40717421.43
2024-03,MG,0305,Nefrologia,31177,41001861.59
2024-04,MG,0305,Nefrologia,32845,41259497.16
2024-05,MG,0305,Nefrologia,34991,40334841.2
2024-06,MG,0305,Nefrologia,35134,46167547.93
2024-07,MG,0305,Nefrologia,39033,51037053.53
2024-08,MG,0305,Nefrologia,35214,44782222.68
2024-09,MG,0305,Nefrologia,34977,43378699.33
2024-10,MG,0305,Nefrologia,33346,43929868.08
2024-11,MG,0305,Nefrologia,35345,42278035.47
2024-12,MG,0305,Nefrologia,36809,48553196.4
2025-01,MG,0305,Nefrologia,33783,42500700.28
2025-02,MG,0305,Nefrologia,38698,42408229.37
2025-03,MG,0305,Nefrologia,40597,46988105.28
2025-04,MG,0305,Nefrologia,38963,42974419.41
2025-05,MG,0305,Nefrologia,38851,47306663.54
2025-06,MG,0305,Nefrologia,36016,44403970.48
2025-07,MG,0305,Nefrologia,37367,49236868.35
2025-08,MG,0305,Nefrologia,33474,41955515.71
2025-09,MG,0305,Nefrologia,37505,43204814.72
2018-01,BA,0305,Nefrologia,20184,24532774.19
2018-02,BA,0305,Nefrologia,22462,27088859.77
2018-03,BA,0305,Nefrologia,19719,22510862.82
2018-04,BA,0305,Nefrologia,21410,25740142.15
2018-05,BA,0305,Nefrologia,21572,24731155
2018-06,BA,0305,Nefrologia,21037,27738068.79
2018-07,BA,0305,Nefrologia,20872,25184573.34
2018-08,BA,0305,Nefrologia,20775,25945243
2018-09,BA,0305,Nefrologia,18773,23164762.75
2018-10,BA,0305,Nefrologia,22086,25470757.42
2018-11,BA,0305,Nefrologia,18468,22341173.43
2018-12,BA,0305,Nefrologia,20299,22440178.7
2019-01,BA,0305,Nefrologia,21192,27071085.33
2019-02,BA,0305,Nefrologia,19427,23071703.79
2019-03,BA,0305,Nefrologia,21258,27931245.87
2019-04,BA,0305,Nefrologia,20657,24597340.37
2019-05,BA,0305,Nefrologia,20983,26194422.16
2019-06,BA,0305,Nefrologia,23859,29897725.53
2019-07,BA,0305,Nefrologia,21726,24141205.78
2019-08,BA,0305,Nefrologia,23160,27219027.95
2019-09,BA,0305,Nefrologia,23290,29933664.8
2019-10,BA,0305,Nefrologia,20309,24946042.2
2019-11,BA,0305,Nefrologia,19838,22135426.22
2019-12,BA,0305,Nefrologia,20350,26139225.4
2020-01,BA,0305,Nefrologia,20548,25853363.88
2020-02,BA,0305,Nefrologia,20373,22289261.47
2020-03,BA,0305,Nefrologia,12264,15223391.5
2020-04,BA,0305,Nefrologia,11426,15077136.01
2020-05,BA,0305,Nefrologia,11389,15020804.73
2020-06,BA,0305,Nefrologia,11828,14730199.99
2020-07,BA,0305,Nefrologia,16327,21301503.34
2020-08,BA,0305,Nefrologia,18632,21424502.6
2020-09,BA,0305,Nefrologia,14319,16659877.06
2020-10,BA,0305,Nefrologia,18515,23365875.68
2020-11,BA,0305,Nefrologia,18767,20532299.84
2020-12,BA,0305,Nefrologia,16697,19392083.94
2021-01,BA,0305,Nefrologia,17728,20601987.81
2021-02,BA,0305,Nefrologia,17156,19046438.85
2021-03,BA,0305,Nefrologia,17155,19490237.9
2021-04,BA,0305,Nefrologia,19886,23090136.39
2021-05,BA,0305,Nefrologia,20267,25381013.46
2021-06,BA,0305,Nefrologia,20276,21931507.89
2021-07,BA,0305,Nefrologia,24478,29670892.02
2021-08,BA,0305,Nefrologia,22934,26644784.92
2021-09,BA,0305,Nefrologia,24257,27014001.75
2021-10,BA,0305,Nefrologia,19621,25029929.18
2021-11,BA,0305,Nefrologia,20043,24673702.23
2021-12,BA,0305,Nefrologia,19651,25150697.15
2022-01,BA,0305,Nefrologia,20020,22967731.68
2022-02,BA,0305,Nefrologia,23567,30635725.46
2022-03,BA,0305,Nefrologia,22813,25617140.88
2022-04,BA,0305,Nefrologia,24824,31001577.29
2022-05,BA,0305,Nefrologia,22397,25926548.06
2022-06,BA,0305,Nefrologia,24707,30080102.16
2022-07,BA,0305,Nefrologia,24475,30875913.49
2022-08,BA,0305,Nefrologia,22176,26037177.01
2022-09,BA,0305,Nefrologia,26149,29904434.49
2022-10,BA,0305,Nefrologia,22120,27740380.87
2022-11,BA,0305,Nefrologia,22671,28589431.86
2022-12,BA,0305,Nefrologia,19806,23422048.68
2023-01,BA,0305,Nefrologia,23253,26308302.65
2023-02,BA,0305,Nefrologia,25041,27591799.13
2023-03,BA,0305,Nefrologia,23977,31622915.36
2023-04,BA,0305,Nefrologia,23523,30871942.97
2023-05,BA,0305,Nefrologia,26538,33916645.22
2023-06,BA,0305,Nefrologia,24305,30879312.97
2023-07,BA,0305,Nefrologia,25032,32192291.93
2023-08,BA,0305,Nefrologia,26397,30819505.66
2023-09,BA,0305,Nefrologia,23514,30527101.84
2023-10,BA,0305,Nefrologia,24251,28659506.14
2023-11,BA,0305,Nefrologia,26998,32108175.1
2023-12,BA,0305,Nefrologia,25358,30329483.41
2024-01,BA,0305,Nefrologia,24342,28324107.89
2024-02,BA,0305,Nefrologia,22557,28056677.3
2024-03,BA,0305,Nefrologia,25887,32831997.46
2024-04,BA,0305,Nefrologia,25111,27853106.71
2024-05,BA,0305,Nefrologia,26075,28235768.87
2024-06,BA,0305,Nefrologia,27624,29957943.48
2024-07,BA,0305,Nefrologia,25175,29474639.24
2024-08,BA,0305,Nefrologia,25902,31102225.72
2024-09,BA,0305,Nefrologia,27068,31787060.28
2024-10,BA,0305,Nefrologia,25734,33116244.41
2024-11,BA,0305,Nefrologia,22797,29110780.1
2024-12,BA,0305,Nefrologia,22242,28658982.19
2025-01,BA,0305,Nefrologia,26219,31541747.81
2025-02,BA,0305,Nefrologia,25229,32255168.42
2025-03,BA,0305,Nefrologia,26776,28977931.14
2025-04,BA,0305,Nefrologia,26106,29497804.56
2025-05,BA,0305,Nefrologia,28203,35579225.92
2025-06,BA,0305,Nefrologia,27991,30786727.47
2025-07,BA,0305,Nefrologia,28068,31977115.19
2025-08,BA,0305,Nefrologia,29082,32099308.37
2025-09,BA,0305,Nefrologia,26576,32995365.48
2018-01,RS,0305,Nefrologia,15681,19150018.41
2018-02,RS,0305,Nefrologia,16389,20883721.55
2018-03,RS,0305,Nefrologia,16075,19605162.38
2018-04,RS,0305,Nefrologia,16476,20110941.97
2018-05,RS,0305,Nefrologia,18940,21842858.8
2018-06,RS,0305,Nefrologia,16530,18719910.28
2018-07,RS,0305,Nefrologia,16750,18781352.3
2018-08,RS,0305,Nefrologia,16498,21294145.26
2018-09,RS,0305,Nefrologia,15543,18274805.42
2018-10,RS,0305,Nefrologia,15025,19786843.11
2018-11,RS,0305,Nefrologia,14992,16843524.87
2018-12,RS,0305,Nefrologia,15677,17402501.29
2019-01,RS,0305,Nefrologia,14752,19195422.84
2019-02,RS,0305,Nefrologia,16229,20539115.62
2019-03,RS,0305,Nefrologia,16367,20819727.1
2019-04,RS,0305,Nefrologia,14149,17689013.36
2019-05,RS,0305,Nefrologia,18703,21582656.76
2019-06,RS,0305,Nefrologia,16962,21448162.89
2019-07,RS,0305,Nefrologia,18576,23137455.68
2019-08,RS,0305,Nefrologia,17746,20126668.99
2019-09,RS,0305,Nefrologia,15845,18918333.67
2019-10,RS,0305,Nefrologia,15468,19093741.85
2019-11,RS,0305,Nefrologia,16216,18035675.71
2019-12,RS,0305,Nefrologia,15553,17071366.68
2020-01,RS,0305,Nefrologia,15594,19904367.99
2020-02,RS,0305,Nefrologia,16529,21502547.8
2020-03,RS,0305,Nefrologia,8738,11111481.5
2020-04,RS,0305,Nefrologia,9680,12026466.45
2020-05,RS,0305,Nefrologia,10410,11262281.35
2020-06,RS,0305,Nefrologia,9149,11250896.94
2020-07,RS,0305,Nefrologia,13762,14959226.86
2020-08,RS,0305,Nefrologia,12796,16773656.71
2020-09,RS,0305,Nefrologia,13233,17108865.76
2020-10,RS,0305,Nefrologia,13280,16540825.84
2020-11,RS,0305,Nefrologia,13792,16710548.47
2020-12,RS,0305,Nefrologia,12695,16083129.02
2021-01,RS,0305,Nefrologia,11517,15018017.84
2021-02,RS,0305,Nefrologia,13716,17117212.87
2021-03,RS,0305,Nefrologia,14312,18460759.14
2021-04,RS,0305,Nefrologia,14544,18944287.74
2021-05,RS,0305,Nefrologia,14592,16144440.34
2021-06,RS,0305,Nefrologia,16564,21069409.19
2021-07,RS,0305,Nefrologia,18447,21438251.49
2021-08,RS,0305,Nefrologia,17234,22020088.52
2021-09,RS,0305,Nefrologia,17428,18846602.57
2021-10,RS,0305,Nefrologia,16738,20797832.33
2021-11,RS,0305,Nefrologia,15197,19178111.49
2021-12,RS,0305,Nefrologia,18250,21226668.3
2022-01,RS,0305,Nefrologia,17885,20803509.57
2022-02,RS,0305,Nefrologia,17333,20762892.77
2022-03,RS,0305,Nefrologia,17931,21273368.34
2022-04,RS,0305,Nefrologia,16318,20837074.5
2022-05,RS,0305,Nefrologia,20276,22556593.51
2022-06,RS,0305,Nefrologia,15527,18160179.43
2022-07,RS,0305,Nefrologia,17622,21234278.24
2022-08,RS,0305,Nefrologia,16532,20065636.92
2022-09,RS,0305,Nefrologia,16453,18072990.17
2022-10,RS,0305,Nefrologia,16079,20983384.95
2022-11,RS,0305,Nefrologia,17131,20834427.04
2022-12,RS,0305,Nefrologia,14575,18705452.93
2023-01,RS,0305,Nefrologia,18548,21700465.21
2023-02,RS,0305,Nefrologia,19387,23918708.45
2023-03,RS,0305,Nefrologia,19196,24418563.97
2023-04,RS,0305,Nefrologia,20573,24356838.68
2023-05,RS,0305,Nefrologia,20842,23582515.86
2023-06,RS,0305,Nefrologia,19550,23197718.74
2023-07,RS,0305,Nefrologia,20375,22339639.16
2023-08,RS,0305,Nefrologia,18461,23363006.52
2023-09,RS,0305,Nefrologia,19244,21322532.17
2023-10,RS,0305,Nefrologia,18557,20317008.72
2023-11,RS,0305,Nefrologia,18823,23310498.05
2023-12,RS,0305,Nefrologia,18638,21394654.93
2024-01,RS,0305,Nefrologia,17840,20712731.87
2024-02,RS,0305,Nefrologia,19654,22988171.79
2024-03,RS,0305,Nefrologia,19321,24642715.78
2024-04,RS,0305,Nefrologia,19828,22652124.59
2024-05,RS,0305,Nefrologia,21741,25147498.94
2024-06,RS,0305,Nefrologia,19315,23149567.2
2024-07,RS,0305,Nefrologia,18928,24042631.27
2024-08,RS,0305,Nefrologia,17751,22528761.03
2024-09,RS,0305,Nefrologia,20831,27130789.38
2024-10,RS,0305,Nefrologia,20066,25191936.5
2024-11,RS,0305,Nefrologia,18723,24036705.73
2024-12,RS,0305,Nefrologia,19482,21652025.75
2025-01,RS,0305,Nefrologia,20327,22961652.81
2025-02,RS,0305,Nefrologia,22043,27183610.58
2025-03,RS,0305,Nefrologia,22582,25113134.34
2025-04,RS,0305,Nefrologia,20797,26864841.24
2025-05,RS,0305,Nefrologia,21545,26907397.95
2025-06,RS,0305,Nefrologia,19782,22874709.01
2025-07,RS,0305,Nefrologia,22126,28968299.59
2025-08,RS,0305,Nefrologia,22319,24882406.34
2025-09,RS,0305,Nefrologia,20277,22541101.19
2018-01,PR,0305,Nefrologia,15627,18520784.34
2018-02,PR,0305,Nefrologia,16121,20085820.79
2018-03,PR,0305,Nefrologia,18537,23250142.88
2018-04,PR,0305,Nefrologia,15636,18092355.31
2018-05,PR,0305,Nefrologia,17836,20412002.58
2018-06,PR,0305,Nefrologia,16102,20319823.32
2018-07,PR,0305,Nefrologia,15936,19995366.26
2018-08,PR,0305,Nefrologia,15583,20178322.64
2018-09,PR,0305,Nefrologia,16690,21893760.09
2018-10,PR,0305,Nefrologia,13591,15484439.3
2018-11,PR,0305,Nefrologia,15954,18552485.14
2018-12,PR,0305,Nefrologia,17659,21912387.96
